date,CPU_ALL,GPU_ALL,RAM_ALL
2025-06-29,,,
2025-07-06,,,
2025-07-13,87.70048857079395,100.69333355870239,101.10386911556299
2025-07-20,87.6652311480519,100.58491473589396,101.17609925986412
2025-07-27,87.56399755260603,99.96910257117688,101.42767601371285
2025-08-03,88.0864481355335,99.74534665119111,101.74996828756314
2025-08-10,87.83234131628366,99.30449457756963,101.60524656755454
2025-08-17,87.8515558063994,99.37926229058122,101.8323185700352
2025-08-24,87.82958770552756,99.1721948220427,101.86237417183906
2025-08-31,87.48238150095173,98.79242026593762,101.84436843996765
2025-09-07,87.43911286588046,98.62288192744943,102.0048709602097
2025-09-14,87.9486918952435,98.51386978090851,102.12938558250912
2025-09-21,87.67844980340172,98.45573178368367,102.49197313847309
2025-09-28,87.24620434559272,98.35517686777163,104.12210005925763
2025-10-05,87.99546357215485,98.09059342090971,107.9943920436874
2025-10-12,88.01235895136361,97.9569000619354,108.71747053898517
2025-10-19,88.107825646981,98.4692515055673,115.14164615934536
2025-10-26,88.31850913353155,98.38055962381033,127.87625951179534
2025-11-02,88.7332707395172,98.17476472331045,148.571045579378
2025-11-09,89.83155046885736,98.76009289343337,154.7872134360819
2025-11-16,90.17131337108077,99.19599691071205,170.45794391032507
2025-11-23,90.53019157522691,99.1647664201164,175.73838569026418
2025-11-30,90.63211306263103,99.19905924210462,177.6619613065632
2025-12-07,90.6449696899835,99.23447705583158,179.58610376442712
2025-12-14,91.01923103302327,99.26273663406569,182.48684352908256
2025-12-21,91.41322666574054,99.51019605120344,193.31613159326213
2025-12-28,91.86686945747441,99.8440604207166,213.27063431013715
2026-01-04,92.3322628377645,100.16397268165552,221.41473744788627
2026-01-11,92.76021876452603,100.76723601376796,226.9539909576434
2026-01-18,93.24223050832657,103.56869614985187,238.10200575403843
2026-01-25,93.63877837429791,108.78998160363882,243.8351981818746
2026-02-01,93.90710977258696,115.84165666673218,244.65710750627397
2026-02-08,94.27870379744684,117.32556663954881,245.03753993493544
2026-02-15,94.39453291576311,117.5826560683665,243.9659700555715
2026-02-22,94.41865808368254,117.1204977006011,243.91841725133568
2026-03-01,94.52982496419179,117.44906537813851,242.28876956308903
2026-03-08,94.44519120875522,116.39342489092517,241.7793918360766
2026-03-15,94.48455727175822,115.55089158333475,241.18140602312917
2026-03-22,94.45942241550286,115.01878463690137,240.6929532284834
2026-03-29,94.4641284293342,114.12387411908088,240.5778263122828
2026-04-05,,,
