,gpu_ret,btc_krw_ret,fx_ret,nvda_ret,gpu_ret_l1,btc_krw_ret_l0,btc_krw_ret_l1,btc_krw_ret_l2,btc_krw_ret_l3,btc_krw_ret_l4,btc_krw_ret_l5,btc_krw_ret_l6,btc_krw_ret_l7,btc_krw_ret_l8
2024-12-01,0.0015641566684912,-0.007131224532759717,0.00041028103825180295,-0.054682200851893015,0.003882949400398,-0.007131224532759717,0.06774349830680038,0.1897681283424255,0.06469879694772729,0.04324707214970758,0.005053515315026402,0.10345530316437035,0.011633530812829918,-0.03579422645434249
2024-12-08,0.0004002235174707,0.04626727906981287,0.0067518681739908715,0.040579165665501016,0.0015641566684912,0.04626727906981287,-0.007131224532759717,0.06774349830680038,0.1897681283424255,0.06469879694772729,0.04324707214970758,0.005053515315026402,0.10345530316437035,0.011633530812829918
2024-12-15,0.0065614065279774,0.030756031373428527,0.016722189747956584,-0.0382205913657927,0.0004002235174707,0.030756031373428527,0.04626727906981287,-0.007131224532759717,0.06774349830680038,0.1897681283424255,0.06469879694772729,0.04324707214970758,0.005053515315026402,0.10345530316437035
2024-12-22,0.0049101251975782,0.003815769959185644,0.006882769103171427,-0.041903235927446936,0.0065614065279774,0.003815769959185644,0.030756031373428527,0.04626727906981287,-0.007131224532759717,0.06774349830680038,0.1897681283424255,0.06469879694772729,0.04324707214970758,0.005053515315026402
2024-12-29,0.0032848718252147,-0.026728262387823776,0.010364974510692626,0.05827327490856504,0.0049101251975782,-0.026728262387823776,0.003815769959185644,0.030756031373428527,0.04626727906981287,-0.007131224532759717,0.06774349830680038,0.1897681283424255,0.06469879694772729,0.04324707214970758
2025-01-05,0.0062235048634052,0.005027422534407577,0.012402964161635666,-0.004392299102986996,0.0032848718252147,0.005027422534407577,-0.026728262387823776,0.003815769959185644,0.030756031373428527,0.04626727906981287,-0.007131224532759717,0.06774349830680038,0.1897681283424255,0.06469879694772729
2025-01-12,0.0143923698487862,-0.00685802974784977,-0.009103293250919187,0.019442137717290642,0.0062235048634052,-0.00685802974784977,0.005027422534407577,-0.026728262387823776,0.003815769959185644,0.030756031373428527,0.04626727906981287,-0.007131224532759717,0.06774349830680038,0.1897681283424255
2025-01-19,0.0031435754681973,0.04140241150239987,-0.0011156350561654094,-0.04952207443855805,0.0143923698487862,0.04140241150239987,-0.00685802974784977,0.005027422534407577,-0.026728262387823776,0.003815769959185644,0.030756031373428527,0.04626727906981287,-0.007131224532759717,0.06774349830680038
2025-01-26,0.0048167891131284,0.020320576823756653,-0.013148480422987774,0.0711929243165299,0.0031435754681973,0.020320576823756653,0.04140241150239987,-0.00685802974784977,0.005027422534407577,-0.026728262387823776,0.003815769959185644,0.030756031373428527,0.04626727906981287,-0.007131224532759717
2025-02-02,-0.0018015039676933,-0.011270472861252046,-0.0018343645045177936,-0.1595602079695544,0.0048167891131284,-0.011270472861252046,0.020320576823756653,0.04140241150239987,-0.00685802974784977,0.005027422534407577,-0.026728262387823776,0.003815769959185644,0.030756031373428527,0.04626727906981287
2025-02-09,0.0082839848071901,-0.04097464803802353,0.010862304986970273,0.0041218770943363126,-0.0018015039676933,-0.04097464803802353,-0.011270472861252046,0.020320576823756653,0.04140241150239987,-0.00685802974784977,0.005027422534407577,-0.026728262387823776,0.003815769959185644,0.030756031373428527
2025-02-16,0.0134440595695642,-0.009160732862667942,-0.0009050218242947494,0.08290483532659465,0.0082839848071901,-0.009160732862667942,-0.04097464803802353,-0.011270472861252046,0.020320576823756653,0.04140241150239987,-0.00685802974784977,0.005027422534407577,-0.026728262387823776,0.003815769959185644
2025-02-23,0.0062311388894191,-0.010904361514636918,-0.008283794250691479,0.029126526061300062,0.0134440595695642,-0.010904361514636918,-0.009160732862667942,-0.04097464803802353,-0.011270472861252046,0.020320576823756653,0.04140241150239987,-0.00685802974784977,0.005027422534407577,-0.026728262387823776
2025-03-02,0.0049706103431083,-0.08984295126816022,-0.0012535229756380772,-0.08829606099080589,0.0062311388894191,-0.08984295126816022,-0.010904361514636918,-0.009160732862667942,-0.04097464803802353,-0.011270472861252046,0.020320576823756653,0.04140241150239987,-0.00685802974784977,0.005027422534407577
2025-03-09,0.002176969251147,-0.008816912803101928,0.01155678303997032,-0.10388990021004929,0.0049706103431083,-0.008816912803101928,-0.08984295126816022,-0.010904361514636918,-0.009160732862667942,-0.04097464803802353,-0.011270472861252046,0.020320576823756653,0.04140241150239987,-0.00685802974784977
2025-03-16,-0.0068990217167367,-0.04892388113333723,-0.0005197196980688545,-0.004113951574313823,0.002176969251147,-0.04892388113333723,-0.008816912803101928,-0.08984295126816022,-0.010904361514636918,-0.009160732862667942,-0.04097464803802353,-0.011270472861252046,0.020320576823756653,0.04140241150239987
2025-03-23,-0.0071704500308572,0.029895879502294775,-0.0009234198264440607,0.03558437589435037,-0.0068990217167367,0.029895879502294775,-0.04892388113333723,-0.008816912803101928,-0.08984295126816022,-0.010904361514636918,-0.009160732862667942,-0.04097464803802353,-0.011270472861252046,0.020320576823756653
2025-03-30,-0.0048270820339037,0.01644401308221788,0.009764543532495118,-0.020956647983415344,-0.0071704500308572,0.01644401308221788,0.029895879502294775,-0.04892388113333723,-0.008816912803101928,-0.08984295126816022,-0.010904361514636918,-0.009160732862667942,-0.04097464803802353,-0.011270472861252046
2025-04-06,-0.0053854799725262,-0.035975109791728244,0.0009903847804366706,-0.09519733272574982,-0.0048270820339037,-0.035975109791728244,0.01644401308221788,0.029895879502294775,-0.04892388113333723,-0.008816912803101928,-0.08984295126816022,-0.010904361514636918,-0.009160732862667942,-0.04097464803802353
2025-04-13,-0.0024804948533599,-0.027489438120749554,-0.002423449802941846,0.002702089787988804,-0.0053854799725262,-0.027489438120749554,-0.035975109791728244,0.01644401308221788,0.029895879502294775,-0.04892388113333723,-0.008816912803101928,-0.08984295126816022,-0.010904361514636918,-0.009160732862667942
2025-04-20,-0.0054135252493549,0.019785421217896726,-0.029233177078082484,0.01908503523333671,-0.0024804948533599,0.019785421217896726,-0.027489438120749554,-0.035975109791728244,0.01644401308221788,0.029895879502294775,-0.04892388113333723,-0.008816912803101928,-0.08984295126816022,-0.010904361514636918
2025-04-27,-0.0022264476968281,0.10504094137701969,0.004858902590379799,-0.038700562526614135,-0.0054135252493549,0.10504094137701969,0.019785421217896726,-0.027489438120749554,-0.035975109791728244,0.01644401308221788,0.029895879502294775,-0.04892388113333723,-0.008816912803101928,-0.08984295126816022
2025-05-04,-0.0053462800946931,0.013767922909860175,0.0040587110487440015,0.06995803568324543,-0.0022264476968281,0.013767922909860175,0.10504094137701969,0.019785421217896726,-0.027489438120749554,-0.035975109791728244,0.01644401308221788,0.029895879502294775,-0.04892388113333723,-0.008816912803101928
2025-05-11,-0.0055194324887767,0.03365882838182088,-0.030375764606938915,0.0454742721964978,-0.0053462800946931,0.03365882838182088,0.013767922909860175,0.10504094137701969,0.019785421217896726,-0.027489438120749554,-0.035975109791728244,0.01644401308221788,0.029895879502294775,-0.04892388113333723
2025-05-18,-0.0059239799437151,0.04368889108850382,0.011804784508085753,0.12904977178953203,-0.0055194324887767,0.04368889108850382,0.03365882838182088,0.013767922909860175,0.10504094137701969,0.019785421217896726,-0.027489438120749554,-0.035975109791728244,0.01644401308221788,0.029895879502294775
2025-05-25,-0.0025309945292353,0.020361882501159556,-0.01388106552609436,0.011741107137483553,-0.0059239799437151,0.020361882501159556,0.04368889108850382,0.03365882838182088,0.013767922909860175,0.10504094137701969,0.019785421217896726,-0.027489438120749554,-0.035975109791728244,0.01644401308221788
2025-06-01,-0.0077171445600563,-0.01530109385194578,-0.01202140988255529,0.02214400425012819,-0.0025309945292353,-0.01530109385194578,0.020361882501159556,0.04368889108850382,0.03365882838182088,0.013767922909860175,0.10504094137701969,0.019785421217896726,-0.027489438120749554,-0.035975109791728244
2025-06-08,-0.0053133153242719,-0.026130942158161474,-5.8329534925682935e-05,0.031022702676780867,-0.0077171445600563,-0.026130942158161474,-0.01530109385194578,0.020361882501159556,0.04368889108850382,0.03365882838182088,0.013767922909860175,0.10504094137701969,0.019785421217896726,-0.027489438120749554
2025-06-15,-0.0038372718501978,0.023804477381620615,-0.008631500027163064,0.02004895288580233,-0.0053133153242719,0.023804477381620615,-0.026130942158161474,-0.01530109385194578,0.020361882501159556,0.04368889108850382,0.03365882838182088,0.013767922909860175,0.10504094137701969,0.019785421217896726
2025-06-22,-0.0059030993269302,-0.026315378846632598,0.008300382369511361,0.00878129789778015,-0.0038372718501978,-0.026315378846632598,0.023804477381620615,-0.026130942158161474,-0.01530109385194578,0.020361882501159556,0.04368889108850382,0.03365882838182088,0.013767922909860175,0.10504094137701969
2025-06-29,,0.01996985409421015,-0.007921099540173948,0.04869937669642166,-0.0059030993269302,0.01996985409421015,-0.026315378846632598,0.023804477381620615,-0.026130942158161474,-0.01530109385194578,0.020361882501159556,0.04368889108850382,0.03365882838182088,0.013767922909860175
2025-07-06,,0.009755336598281872,-0.002272509775446352,0.03373974810145075,,0.009755336598281872,0.01996985409421015,-0.026315378846632598,0.023804477381620615,-0.026130942158161474,-0.01530109385194578,0.020361882501159556,0.04368889108850382,0.03365882838182088
2025-07-13,,0.0655528402704384,0.010747828131316695,0.03169596158494148,,0.0655528402704384,0.009755336598281872,0.01996985409421015,-0.026315378846632598,0.023804477381620615,-0.026130942158161474,-0.01530109385194578,0.020361882501159556,0.04368889108850382
2025-07-20,-0.0010773030291428,0.047209414415394946,0.010213507192548654,0.04979114216140612,,0.047209414415394946,0.0655528402704384,0.009755336598281872,0.01996985409421015,-0.026315378846632598,0.023804477381620615,-0.026130942158161474,-0.01530109385194578,0.020361882501159556
2025-07-27,-0.0061411295405854,-0.0054272587653976245,-0.0036586153878488403,0.005795574952753846,-0.0010773030291428,-0.0054272587653976245,0.047209414415394946,0.0655528402704384,0.009755336598281872,0.01996985409421015,-0.026315378846632598,0.023804477381620615,-0.026130942158161474,-0.01530109385194578
2025-08-03,-0.0022407593890201,-0.017219894975294636,0.006665099541910635,0.03073049530741301,-0.0061411295405854,-0.017219894975294636,-0.0054272587653976245,0.047209414415394946,0.0655528402704384,0.009755336598281872,0.01996985409421015,-0.026315378846632598,0.023804477381620615,-0.026130942158161474
2025-08-10,-0.0044295719276501,0.0033958111333447505,-0.0020526921508841056,0.020235459688930035,-0.0022407593890201,0.0033958111333447505,-0.017219894975294636,-0.0054272587653976245,0.047209414415394946,0.0655528402704384,0.009755336598281872,0.01996985409421015,-0.026315378846632598,0.023804477381620615
2025-08-17,0.0007526303883068,0.022744695735323006,-0.0003448179398874984,0.009003518261961219,-0.0044295719276501,0.022744695735323006,0.0033958111333447505,-0.017219894975294636,-0.0054272587653976245,0.047209414415394946,0.0655528402704384,0.009755336598281872,0.01996985409421015,-0.026315378846632598
2025-08-24,-0.0020857821606559,-0.036364343164351,0.005096447326584652,-0.02601037662330441,0.0007526303883068,-0.036364343164351,0.022744695735323006,0.0033958111333447505,-0.017219894975294636,-0.0054272587653976245,0.047209414415394946,0.0655528402704384,0.009755336598281872,0.01996985409421015
2025-08-31,-0.0038367970136984,-0.038492375794501044,-0.0028319956939633073,0.012894648972124223,-0.0020857821606559,-0.038492375794501044,-0.036364343164351,0.022744695735323006,0.0033958111333447505,-0.017219894975294636,-0.0054272587653976245,0.047209414415394946,0.0655528402704384,0.009755336598281872
2025-09-07,-0.0017175809401186,0.005072860036705151,0.002160484722675271,-0.054226728621691755,-0.0038367970136984,0.005072860036705151,-0.038492375794501044,-0.036364343164351,0.022744695735323006,0.0033958111333447505,-0.017219894975294636,-0.0054272587653976245,0.047209414415394946,0.0655528402704384
2025-09-14,-0.00110595469092,0.03239089067781009,-0.0032901920026109366,0.024553506655138335,-0.0017175809401186,0.03239089067781009,0.005072860036705151,-0.038492375794501044,-0.036364343164351,0.022744695735323006,0.0033958111333447505,-0.017219894975294636,-0.0054272587653976245,0.047209414415394946
2025-09-21,-0.000590324582589,0.014146543364940811,-0.001940971385719692,0.005263981952258412,-0.00110595469092,0.014146543364940811,0.03239089067781009,0.005072860036705151,-0.038492375794501044,-0.036364343164351,0.022744695735323006,0.0033958111333447505,-0.017219894975294636,-0.0054272587653976245
2025-09-28,-0.0010218429999708,-0.03221200441078764,0.009807178022752439,0.021554028658104407,-0.000590324582589,-0.03221200441078764,0.014146543364940811,0.03239089067781009,0.005072860036705151,-0.038492375794501044,-0.036364343164351,0.022744695735323006,0.0033958111333447505,-0.017219894975294636
2025-10-05,-0.0026937063237255,0.07164416049512567,0.004094150804003327,0.04082712923451126,-0.0010218429999708,0.07164416049512567,-0.03221200441078764,0.014146543364940811,0.03239089067781009,0.005072860036705151,-0.038492375794501044,-0.036364343164351,0.022744695735323006,0.0033958111333447505
2025-10-12,-0.001363887671541,0.0055570409023602,0.007931030103360825,0.003394820581446467,-0.0026937063237255,0.0055570409023602,0.07164416049512567,-0.03221200441078764,0.014146543364940811,0.03239089067781009,0.005072860036705151,-0.038492375794501044,-0.036364343164351,0.022744695735323006
2025-10-19,0.0052167453415838,-0.07552633037033374,0.006450561433511304,-0.024012641763416553,-0.001363887671541,-0.07552633037033374,0.0055570409023602,0.07164416049512567,-0.03221200441078764,0.014146543364940811,0.03239089067781009,0.005072860036705151,-0.038492375794501044,-0.036364343164351
2025-10-26,-0.0009011122464342,0.01344253328656464,0.002258184250172768,-0.0006980495096158279,0.0052167453415838,0.01344253328656464,-0.07552633037033374,0.0055570409023602,0.07164416049512567,-0.03221200441078764,0.014146543364940811,0.03239089067781009,0.005072860036705151,-0.038492375794501044
2025-11-02,-0.0020940157829115,-0.0018117161674560123,0.0007717510017570817,0.09622372147958203,-0.0009011122464342,-0.0018117161674560123,0.01344253328656464,-0.07552633037033374,0.0055570409023602,0.07164416049512567,-0.03221200441078764,0.014146543364940811,0.03239089067781009,0.005072860036705151
2025-11-09,0.005944401116157,-0.05631154557690721,0.005806631823745079,-0.028497721490325034,-0.0020940157829115,-0.05631154557690721,-0.0018117161674560123,0.01344253328656464,-0.07552633037033374,0.0055570409023602,0.07164416049512567,-0.03221200441078764,0.014146543364940811,0.03239089067781009
2025-11-16,0.0044040546796509,-0.0345212217962505,0.016992715545093517,-0.013977583734732235,0.005944401116157,-0.0345212217962505,-0.05631154557690721,-0.0018117161674560123,0.01344253328656464,-0.07552633037033374,0.0055570409023602,0.07164416049512567,-0.03221200441078764,0.014146543364940811
2025-11-23,-0.0003148857700413,-0.1071778177182594,-0.0003540580193082121,-0.05219374919152209,0.0044040546796509,-0.1071778177182594,-0.0345212217962505,-0.05631154557690721,-0.0018117161674560123,0.01344253328656464,-0.07552633037033374,0.0055570409023602,0.07164416049512567,-0.03221200441078764
2025-11-30,0.0003457568154412,0.017151178475110385,0.004842121069355443,-0.018655732120839374,-0.0003148857700413,0.017151178475110385,-0.1071778177182594,-0.0345212217962505,-0.05631154557690721,-0.0018117161674560123,0.01344253328656464,-0.07552633037033374,0.0055570409023602,0.07164416049512567
2025-12-07,0.0003569740756914,0.006434801178176741,0.00014758279452209422,0.010844109728640916,0.0003457568154412,0.006434801178176741,0.017151178475110385,-0.1071778177182594,-0.0345212217962505,-0.05631154557690721,-0.0018117161674560123,0.01344253328656464,-0.07552633037033374,0.0055570409023602
2025-12-14,0.0002847352655457,0.007172505503245219,0.0010333956223185226,0.003678665611627885,0.0003569740756914,0.007172505503245219,0.006434801178176741,0.017151178475110385,-0.1071778177182594,-0.0345212217962505,-0.05631154557690721,-0.0018117161674560123,0.01344253328656464,-0.07552633037033374
2025-12-21,0.0024898716504068,-0.03975618688825122,0.0016783383894543036,-0.033662836899218895,0.0002847352655457,-0.03975618688825122,0.007172505503245219,0.006434801178176741,0.017151178475110385,-0.1071778177182594,-0.0345212217962505,-0.05631154557690721,-0.0018117161674560123,0.01344253328656464
2025-12-28,0.0033494612811788,-0.009011908100944765,-0.0021876193193568483,0.06600879353140776,0.0024898716504068,-0.009011908100944765,-0.03975618688825122,0.007172505503245219,0.006434801178176741,0.017151178475110385,-0.1071778177182594,-0.0345212217962505,-0.05631154557690721,-0.0018117161674560123
2026-01-04,0.0031989968482495,0.0073580432320490274,-0.020277702095087058,-0.0011525414680413348,0.0033494612811788,0.0073580432320490274,-0.009011908100944765,-0.03975618688825122,0.007172505503245219,0.006434801178176741,0.017151178475110385,-0.1071778177182594,-0.0345212217962505,-0.05631154557690721
2026-01-11,0.0060046933341073,0.03551686621325345,0.0041924468296690165,-0.0048528044879070364,0.0031989968482495,0.03551686621325345,0.0073580432320490274,-0.009011908100944765,-0.03975618688825122,0.007172505503245219,0.006434801178176741,0.017151178475110385,-0.1071778177182594,-0.0345212217962505
2026-01-18,0.0274218601954075,0.04589626924962431,0.013421705319845323,-0.0077211092316860075,0.0060046933341073,0.04589626924962431,0.03551686621325345,0.0073580432320490274,-0.009011908100944765,-0.03975618688825122,0.007172505503245219,0.006434801178176741,0.017151178475110385,-0.1071778177182594
2026-01-25,0.0491841258833126,-0.06681829549283691,0.0032799002192831495,-0.010776660233146274,0.0274218601954075,-0.06681829549283691,0.04589626924962431,0.03551686621325345,0.0073580432320490274,-0.009011908100944765,-0.03975618688825122,0.007172505503245219,0.006434801178176741,0.017151178475110385
2026-02-01,0.0628049805376508,-0.07044837434100515,-0.023775853247442136,0.03521732555064094,0.0491841258833126,-0.07044837434100515,-0.06681829549283691,0.04589626924962431,0.03551686621325345,0.0073580432320490274,-0.009011908100944765,-0.03975618688825122,0.007172505503245219,0.006434801178176741
