gpu_ret,date,group,is_high,is_low,btc_krw_ret_l0,btc_krw_ret_l1,btc_krw_ret_l2,btc_krw_ret_l3,btc_krw_ret_l4,btc_krw_ret_l5,btc_krw_ret_l6,btc_krw_ret_l7,btc_krw_ret_l8,high_btc_l0,high_btc_l1,high_btc_l2,high_btc_l3,high_btc_l4,high_btc_l5,high_btc_l6,high_btc_l7,high_btc_l8,low_btc_l0,low_btc_l1,low_btc_l2,low_btc_l3,low_btc_l4,low_btc_l5,low_btc_l6,low_btc_l7,low_btc_l8,fx_ret,nvda_ret,high_fx_ret,low_fx_ret,high_nvda_ret,low_nvda_ret,gpu_ret_l1
-0.0036391384000168,2024-09-01,high,1,0,-0.0356453117592288,0.0251732607552135,0.006822322947773,-0.0836901213506138,-0.0687766374006173,0.0176335745640834,0.1265158981861844,-0.0142703479999255,-0.0410669813095161,-0.0356453117592288,0.0251732607552135,0.006822322947773,-0.0836901213506138,-0.0687766374006173,0.0176335745640834,0.1265158981861844,-0.0142703479999255,-0.0410669813095161,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0051214411203828,-0.03471300039077,-0.0051214411203828,-0.0,-0.03471300039077,-0.0,0.0014371674757956
-0.0004940213977246,2024-09-08,high,1,0,-0.0537272286200334,-0.0356453117592288,0.0251732607552135,0.006822322947773,-0.0836901213506138,-0.0687766374006173,0.0176335745640834,0.1265158981861844,-0.0142703479999255,-0.0537272286200334,-0.0356453117592288,0.0251732607552135,0.006822322947773,-0.0836901213506138,-0.0687766374006173,0.0176335745640834,0.1265158981861844,-0.0142703479999255,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0047897711799551,-0.1515281650958035,0.0047897711799551,0.0,-0.1515281650958035,-0.0,-0.0036391384000168
0.0017024083791831,2024-09-15,high,1,0,0.0399645800118513,-0.0537272286200334,-0.0356453117592288,0.0251732607552135,0.006822322947773,-0.0836901213506138,-0.0687766374006173,0.0176335745640834,0.1265158981861844,0.0399645800118513,-0.0537272286200334,-0.0356453117592288,0.0251732607552135,0.006822322947773,-0.0836901213506138,-0.0687766374006173,0.0176335745640834,0.1265158981861844,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0028287367178547,0.0706975563385334,0.0028287367178547,0.0,0.0706975563385334,0.0,-0.0004940213977246
0.0025283821069104,2024-09-22,high,1,0,0.048899243263051,0.0399645800118513,-0.0537272286200334,-0.0356453117592288,0.0251732607552135,0.006822322947773,-0.0836901213506138,-0.0687766374006173,0.0176335745640834,0.048899243263051,0.0399645800118513,-0.0537272286200334,-0.0356453117592288,0.0251732607552135,0.006822322947773,-0.0836901213506138,-0.0687766374006173,0.0176335745640834,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0113892139102658,0.0183680275525981,-0.0113892139102658,-0.0,0.0183680275525981,0.0,0.0017024083791831
0.0001142994559078,2024-09-29,high,1,0,0.0397115795300244,0.048899243263051,0.0399645800118513,-0.0537272286200334,-0.0356453117592288,0.0251732607552135,0.006822322947773,-0.0836901213506138,-0.0687766374006173,0.0397115795300244,0.048899243263051,0.0399645800118513,-0.0537272286200334,-0.0356453117592288,0.0251732607552135,0.006822322947773,-0.0836901213506138,-0.0687766374006173,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0025410075728213,0.0444782388635234,0.0025410075728213,0.0,0.0444782388635234,0.0,0.0025283821069104
-0.0007310772998135,2024-10-06,high,1,0,-0.0357942264543424,0.0397115795300244,0.048899243263051,0.0399645800118513,-0.0537272286200334,-0.0356453117592288,0.0251732607552135,0.006822322947773,-0.0836901213506138,-0.0357942264543424,0.0397115795300244,0.048899243263051,0.0399645800118513,-0.0537272286200334,-0.0356453117592288,0.0251732607552135,0.006822322947773,-0.0836901213506138,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0046006356278596,-0.0016935178450294,-0.0046006356278596,-0.0,-0.0016935178450294,-0.0,0.0001142994559078
-0.0006268732704709,2024-10-13,high,1,0,0.0116335308128299,-0.0357942264543424,0.0397115795300244,0.048899243263051,0.0399645800118513,-0.0537272286200334,-0.0356453117592288,0.0251732607552135,0.006822322947773,0.0116335308128299,-0.0357942264543424,0.0397115795300244,0.048899243263051,0.0399645800118513,-0.0537272286200334,-0.0356453117592288,0.0251732607552135,0.006822322947773,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0171846118129623,0.091328116319671,0.0171846118129623,0.0,0.091328116319671,0.0,-0.0007310772998135
-0.0006113000640996,2024-10-20,high,1,0,0.1034553031643703,0.0116335308128299,-0.0357942264543424,0.0397115795300244,0.048899243263051,0.0399645800118513,-0.0537272286200334,-0.0356453117592288,0.0251732607552135,0.1034553031643703,0.0116335308128299,-0.0357942264543424,0.0397115795300244,0.048899243263051,0.0399645800118513,-0.0537272286200334,-0.0356453117592288,0.0251732607552135,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0119226769403439,0.0260221354422593,0.0119226769403439,0.0,0.0260221354422593,0.0,-0.0006268732704709
-0.0002372574721853,2024-10-27,high,1,0,0.0050535153150264,0.1034553031643703,0.0116335308128299,-0.0357942264543424,0.0397115795300244,0.048899243263051,0.0399645800118513,-0.0537272286200334,-0.0356453117592288,0.0050535153150264,0.1034553031643703,0.0116335308128299,-0.0357942264543424,0.0397115795300244,0.048899243263051,0.0399645800118513,-0.0537272286200334,-0.0356453117592288,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0106519885786431,0.0411115262887307,0.0106519885786431,0.0,0.0411115262887307,0.0,-0.0006113000640996
-0.0001867376325237,2024-11-03,high,1,0,0.0432470721497075,0.0050535153150264,0.1034553031643703,0.0116335308128299,-0.0357942264543424,0.0397115795300244,0.048899243263051,0.0399645800118513,-0.0537272286200334,0.0432470721497075,0.0050535153150264,0.1034553031643703,0.0116335308128299,-0.0357942264543424,0.0397115795300244,0.048899243263051,0.0399645800118513,-0.0537272286200334,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0041340606276918,-0.0281656937875887,0.0041340606276918,0.0,-0.0281656937875887,-0.0,-0.0002372574721853
0.0014685024136368,2024-11-10,high,1,0,0.0646987969477272,0.0432470721497075,0.0050535153150264,0.1034553031643703,0.0116335308128299,-0.0357942264543424,0.0397115795300244,0.048899243263051,0.0399645800118513,0.0646987969477272,0.0432470721497075,0.0050535153150264,0.1034553031643703,0.0116335308128299,-0.0357942264543424,0.0397115795300244,0.048899243263051,0.0399645800118513,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0003432757184542,0.0406458006959615,-0.0003432757184542,-0.0,0.0406458006959615,0.0,-0.0001867376325237
0.0001823341798734,2024-11-17,high,1,0,0.1897681283424255,0.0646987969477272,0.0432470721497075,0.0050535153150264,0.1034553031643703,0.0116335308128299,-0.0357942264543424,0.0397115795300244,0.048899243263051,0.1897681283424255,0.0646987969477272,0.0432470721497075,0.0050535153150264,0.1034553031643703,0.0116335308128299,-0.0357942264543424,0.0397115795300244,0.048899243263051,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.014715443263273,0.0149660534708475,0.014715443263273,0.0,0.0149660534708475,0.0,0.0014685024136368
0.0040014262576945,2024-11-24,high,1,0,0.0677434983068003,0.1897681283424255,0.0646987969477272,0.0432470721497075,0.0050535153150264,0.1034553031643703,0.0116335308128299,-0.0357942264543424,0.0397115795300244,0.0677434983068003,0.1897681283424255,0.0646987969477272,0.0432470721497075,0.0050535153150264,0.1034553031643703,0.0116335308128299,-0.0357942264543424,0.0397115795300244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0044365517431002,-0.0095813838018798,-0.0044365517431002,-0.0,-0.0095813838018798,-0.0,0.0001823341798734
0.0020486962057616,2024-12-01,high,1,0,-0.0071312245327597,0.0677434983068003,0.1897681283424255,0.0646987969477272,0.0432470721497075,0.0050535153150264,0.1034553031643703,0.0116335308128299,-0.0357942264543424,-0.0071312245327597,0.0677434983068003,0.1897681283424255,0.0646987969477272,0.0432470721497075,0.0050535153150264,0.1034553031643703,0.0116335308128299,-0.0357942264543424,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0004102810382518,-0.0546822374529591,0.0004102810382518,0.0,-0.0546822374529591,-0.0,0.0040014262576945
4.838737194318305e-06,2024-12-08,high,1,0,0.0462672790698128,-0.0071312245327597,0.0677434983068003,0.1897681283424255,0.0646987969477272,0.0432470721497075,0.0050535153150264,0.1034553031643703,0.0116335308128299,0.0462672790698128,-0.0071312245327597,0.0677434983068003,0.1897681283424255,0.0646987969477272,0.0432470721497075,0.0050535153150264,0.1034553031643703,0.0116335308128299,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067518681739908,0.0405791384560707,0.0067518681739908,0.0,0.0405791384560707,0.0,0.0020486962057616
0.0075298757051932,2024-12-15,high,1,0,0.0307560313734285,0.0462672790698128,-0.0071312245327597,0.0677434983068003,0.1897681283424255,0.0646987969477272,0.0432470721497075,0.0050535153150264,0.1034553031643703,0.0307560313734285,0.0462672790698128,-0.0071312245327597,0.0677434983068003,0.1897681283424255,0.0646987969477272,0.0432470721497075,0.0050535153150264,0.1034553031643703,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0167221897479565,-0.0382205262200683,0.0167221897479565,0.0,-0.0382205262200683,-0.0,4.838737194318305e-06
0.0035544772733728,2024-12-22,high,1,0,0.0038157699591856,0.0307560313734285,0.0462672790698128,-0.0071312245327597,0.0677434983068003,0.1897681283424255,0.0646987969477272,0.0432470721497075,0.0050535153150264,0.0038157699591856,0.0307560313734285,0.0462672790698128,-0.0071312245327597,0.0677434983068003,0.1897681283424255,0.0646987969477272,0.0432470721497075,0.0050535153150264,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0068827691031714,-0.0419032792547424,0.0068827691031714,0.0,-0.0419032792547424,-0.0,0.0075298757051932
0.0027556562354965,2024-12-29,high,1,0,-0.0267282623878237,0.0038157699591856,0.0307560313734285,0.0462672790698128,-0.0071312245327597,0.0677434983068003,0.1897681283424255,0.0646987969477272,0.0432470721497075,-0.0267282623878237,0.0038157699591856,0.0307560313734285,0.0462672790698128,-0.0071312245327597,0.0677434983068003,0.1897681283424255,0.0646987969477272,0.0432470721497075,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0103649745106926,0.0582732514647572,0.0103649745106926,0.0,0.0582732514647572,0.0,0.0035544772733728
0.0061798302106278,2025-01-05,high,1,0,0.0050274225344075,-0.0267282623878237,0.0038157699591856,0.0307560313734285,0.0462672790698128,-0.0071312245327597,0.0677434983068003,0.1897681283424255,0.0646987969477272,0.0050274225344075,-0.0267282623878237,0.0038157699591856,0.0307560313734285,0.0462672790698128,-0.0071312245327597,0.0677434983068003,0.1897681283424255,0.0646987969477272,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0124029641616356,-0.0043922984653868,0.0124029641616356,0.0,-0.0043922984653868,-0.0,0.0027556562354965
0.0192709765804511,2025-01-12,high,1,0,-0.0068580297478497,0.0050274225344075,-0.0267282623878237,0.0038157699591856,0.0307560313734285,0.0462672790698128,-0.0071312245327597,0.0677434983068003,0.1897681283424255,-0.0068580297478497,0.0050274225344075,-0.0267282623878237,0.0038157699591856,0.0307560313734285,0.0462672790698128,-0.0071312245327597,0.0677434983068003,0.1897681283424255,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0091032932509191,0.0194421632481498,-0.0091032932509191,-0.0,0.0194421632481498,0.0,0.0061798302106278
0.0015987163785344,2025-01-19,high,1,0,0.0414024115023998,-0.0068580297478497,0.0050274225344075,-0.0267282623878237,0.0038157699591856,0.0307560313734285,0.0462672790698128,-0.0071312245327597,0.0677434983068003,0.0414024115023998,-0.0068580297478497,0.0050274225344075,-0.0267282623878237,0.0038157699591856,0.0307560313734285,0.0462672790698128,-0.0071312245327597,0.0677434983068003,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0011156350561654,-0.0495221231384972,-0.0011156350561654,-0.0,-0.0495221231384972,-0.0,0.0192709765804511
0.0040138058837743,2025-01-26,high,1,0,0.0203205768237566,0.0414024115023998,-0.0068580297478497,0.0050274225344075,-0.0267282623878237,0.0038157699591856,0.0307560313734285,0.0462672790698128,-0.0071312245327597,0.0203205768237566,0.0414024115023998,-0.0068580297478497,0.0050274225344075,-0.0267282623878237,0.0038157699591856,0.0307560313734285,0.0462672790698128,-0.0071312245327597,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0131484804229877,0.0711929742416561,-0.0131484804229877,-0.0,0.0711929742416561,0.0,0.0015987163785344
-0.0012586622566437,2025-02-02,high,1,0,-0.011270472861252,0.0203205768237566,0.0414024115023998,-0.0068580297478497,0.0050274225344075,-0.0267282623878237,0.0038157699591856,0.0307560313734285,0.0462672790698128,-0.011270472861252,0.0203205768237566,0.0414024115023998,-0.0068580297478497,0.0050274225344075,-0.0267282623878237,0.0038157699591856,0.0307560313734285,0.0462672790698128,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0018343645045177,-0.1595602347256006,-0.0018343645045177,-0.0,-0.1595602347256006,-0.0,0.0040138058837743
0.0109361221064093,2025-02-09,high,1,0,-0.0409746480380235,-0.011270472861252,0.0203205768237566,0.0414024115023998,-0.0068580297478497,0.0050274225344075,-0.0267282623878237,0.0038157699591856,0.0307560313734285,-0.0409746480380235,-0.011270472861252,0.0203205768237566,0.0414024115023998,-0.0068580297478497,0.0050274225344075,-0.0267282623878237,0.0038157699591856,0.0307560313734285,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0108623049869702,0.0041219365573246,0.0108623049869702,0.0,0.0041219365573246,0.0,-0.0012586622566437
0.0239329388812026,2025-02-16,high,1,0,-0.0091607328626679,-0.0409746480380235,-0.011270472861252,0.0203205768237566,0.0414024115023998,-0.0068580297478497,0.0050274225344075,-0.0267282623878237,0.0038157699591856,-0.0091607328626679,-0.0409746480380235,-0.011270472861252,0.0203205768237566,0.0414024115023998,-0.0068580297478497,0.0050274225344075,-0.0267282623878237,0.0038157699591856,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0009050218242947,0.0829047978496166,-0.0009050218242947,-0.0,0.0829047978496166,0.0,0.0109361221064093
0.0125773513960112,2025-02-23,high,1,0,-0.0109043615146369,-0.0091607328626679,-0.0409746480380235,-0.011270472861252,0.0203205768237566,0.0414024115023998,-0.0068580297478497,0.0050274225344075,-0.0267282623878237,-0.0109043615146369,-0.0091607328626679,-0.0409746480380235,-0.011270472861252,0.0203205768237566,0.0414024115023998,-0.0068580297478497,0.0050274225344075,-0.0267282623878237,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0082837942506914,0.0291264494324163,-0.0082837942506914,-0.0,0.0291264494324163,0.0,0.0239329388812026
0.0081196843520351,2025-03-02,high,1,0,-0.0898429512681602,-0.0109043615146369,-0.0091607328626679,-0.0409746480380235,-0.011270472861252,0.0203205768237566,0.0414024115023998,-0.0068580297478497,0.0050274225344075,-0.0898429512681602,-0.0109043615146369,-0.0091607328626679,-0.0409746480380235,-0.011270472861252,0.0203205768237566,0.0414024115023998,-0.0068580297478497,0.0050274225344075,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.001253522975638,-0.0882960311057248,-0.001253522975638,-0.0,-0.0882960311057248,-0.0,0.0125773513960112
-0.0005828997409089,2025-03-09,high,1,0,-0.0088169128031019,-0.0898429512681602,-0.0109043615146369,-0.0091607328626679,-0.0409746480380235,-0.011270472861252,0.0203205768237566,0.0414024115023998,-0.0068580297478497,-0.0088169128031019,-0.0898429512681602,-0.0109043615146369,-0.0091607328626679,-0.0409746480380235,-0.011270472861252,0.0203205768237566,0.0414024115023998,-0.0068580297478497,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0115567830399703,-0.1038899151693737,0.0115567830399703,0.0,-0.1038899151693737,-0.0,0.0081196843520351
-0.0253820541003599,2025-03-16,high,1,0,-0.0489238811333372,-0.0088169128031019,-0.0898429512681602,-0.0109043615146369,-0.0091607328626679,-0.0409746480380235,-0.011270472861252,0.0203205768237566,0.0414024115023998,-0.0489238811333372,-0.0088169128031019,-0.0898429512681602,-0.0109043615146369,-0.0091607328626679,-0.0409746480380235,-0.011270472861252,0.0203205768237566,0.0414024115023998,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0005197196980688,-0.0041138975893071,-0.0005197196980688,-0.0,-0.0041138975893071,-0.0,-0.0005828997409089
