date,group,gpu_ret,btc_krw_ret,fx_ret,nvda_ret,btc_krw_ret_l0,btc_krw_ret_l1,btc_krw_ret_l2,btc_krw_ret_l3,btc_krw_ret_l4,btc_krw_ret_l5,btc_krw_ret_l6,btc_krw_ret_l7,btc_krw_ret_l8,gpu_ret_l1,is_high,is_mid,high_btc_l0,mid_btc_l0,high_btc_l1,mid_btc_l1,high_btc_l2,mid_btc_l2,high_btc_l3,mid_btc_l3,high_btc_l4,mid_btc_l4,high_btc_l5,mid_btc_l5,high_btc_l6,mid_btc_l6,high_btc_l7,mid_btc_l7,high_btc_l8,mid_btc_l8,high_nvda_ret,mid_nvda_ret,high_fx_ret,mid_fx_ret,block
2024-12-01,high,0.0015895943395237,-0.0071312245327597,0.0004102810382518,-0.054682200851893,-0.0071312245327597,0.0677434983068003,0.1897681283424255,0.0646987969477272,0.0432470721497075,0.0050535153150264,0.1034553031643703,0.0116335308128299,-0.0357942264543424,0.0041113398521545,1,0,-0.0071312245327597,-0.0,0.0677434983068003,0.0,0.1897681283424255,0.0,0.0646987969477272,0.0,0.0432470721497075,0.0,0.0050535153150264,0.0,0.1034553031643703,0.0,0.0116335308128299,0.0,-0.0357942264543424,-0.0,-0.054682200851893,-0.0,0.0004102810382518,0.0,chip_main
2024-12-08,high,-2.340298854054645e-05,0.0462672790698128,0.0067518681739908,0.040579165665501,0.0462672790698128,-0.0071312245327597,0.0677434983068003,0.1897681283424255,0.0646987969477272,0.0432470721497075,0.0050535153150264,0.1034553031643703,0.0116335308128299,0.0015895943395237,1,0,0.0462672790698128,0.0,-0.0071312245327597,-0.0,0.0677434983068003,0.0,0.1897681283424255,0.0,0.0646987969477272,0.0,0.0432470721497075,0.0,0.0050535153150264,0.0,0.1034553031643703,0.0,0.0116335308128299,0.0,0.040579165665501,0.0,0.0067518681739908,0.0,chip_main
2024-12-15,high,0.0075941390547318,0.0307560313734285,0.0167221897479565,-0.0382205913657927,0.0307560313734285,0.0462672790698128,-0.0071312245327597,0.0677434983068003,0.1897681283424255,0.0646987969477272,0.0432470721497075,0.0050535153150264,0.1034553031643703,-2.340298854054645e-05,1,0,0.0307560313734285,0.0,0.0462672790698128,0.0,-0.0071312245327597,-0.0,0.0677434983068003,0.0,0.1897681283424255,0.0,0.0646987969477272,0.0,0.0432470721497075,0.0,0.0050535153150264,0.0,0.1034553031643703,0.0,-0.0382205913657927,-0.0,0.0167221897479565,0.0,chip_main
2024-12-22,high,0.0026747995408164,0.0038157699591856,0.0068827691031714,-0.0419032359274469,0.0038157699591856,0.0307560313734285,0.0462672790698128,-0.0071312245327597,0.0677434983068003,0.1897681283424255,0.0646987969477272,0.0432470721497075,0.0050535153150264,0.0075941390547318,1,0,0.0038157699591856,0.0,0.0307560313734285,0.0,0.0462672790698128,0.0,-0.0071312245327597,-0.0,0.0677434983068003,0.0,0.1897681283424255,0.0,0.0646987969477272,0.0,0.0432470721497075,0.0,0.0050535153150264,0.0,-0.0419032359274469,-0.0,0.0068827691031714,0.0,chip_main
2024-12-29,high,0.0028512666372602,-0.0267282623878237,0.0103649745106926,0.058273274908565,-0.0267282623878237,0.0038157699591856,0.0307560313734285,0.0462672790698128,-0.0071312245327597,0.0677434983068003,0.1897681283424255,0.0646987969477272,0.0432470721497075,0.0026747995408164,1,0,-0.0267282623878237,-0.0,0.0038157699591856,0.0,0.0307560313734285,0.0,0.0462672790698128,0.0,-0.0071312245327597,-0.0,0.0677434983068003,0.0,0.1897681283424255,0.0,0.0646987969477272,0.0,0.0432470721497075,0.0,0.058273274908565,0.0,0.0103649745106926,0.0,chip_main
2025-01-05,high,0.006063983473688,0.0050274225344075,0.0124029641616356,-0.0043922991029869,0.0050274225344075,-0.0267282623878237,0.0038157699591856,0.0307560313734285,0.0462672790698128,-0.0071312245327597,0.0677434983068003,0.1897681283424255,0.0646987969477272,0.0028512666372602,1,0,0.0050274225344075,0.0,-0.0267282623878237,-0.0,0.0038157699591856,0.0,0.0307560313734285,0.0,0.0462672790698128,0.0,-0.0071312245327597,-0.0,0.0677434983068003,0.0,0.1897681283424255,0.0,0.0646987969477272,0.0,-0.0043922991029869,-0.0,0.0124029641616356,0.0,chip_main
2025-01-12,high,0.0193442056658885,-0.0068580297478497,-0.0091032932509191,0.0194421377172906,-0.0068580297478497,0.0050274225344075,-0.0267282623878237,0.0038157699591856,0.0307560313734285,0.0462672790698128,-0.0071312245327597,0.0677434983068003,0.1897681283424255,0.006063983473688,1,0,-0.0068580297478497,-0.0,0.0050274225344075,0.0,-0.0267282623878237,-0.0,0.0038157699591856,0.0,0.0307560313734285,0.0,0.0462672790698128,0.0,-0.0071312245327597,-0.0,0.0677434983068003,0.0,0.1897681283424255,0.0,0.0194421377172906,0.0,-0.0091032932509191,-0.0,chip_main
2025-01-19,high,0.0012199754224303,0.0414024115023998,-0.0011156350561654,-0.049522074438558,0.0414024115023998,-0.0068580297478497,0.0050274225344075,-0.0267282623878237,0.0038157699591856,0.0307560313734285,0.0462672790698128,-0.0071312245327597,0.0677434983068003,0.0193442056658885,1,0,0.0414024115023998,0.0,-0.0068580297478497,-0.0,0.0050274225344075,0.0,-0.0267282623878237,-0.0,0.0038157699591856,0.0,0.0307560313734285,0.0,0.0462672790698128,0.0,-0.0071312245327597,-0.0,0.0677434983068003,0.0,-0.049522074438558,-0.0,-0.0011156350561654,-0.0,chip_main
2025-01-26,high,0.004038088039949,0.0203205768237566,-0.0131484804229877,0.0711929243165299,0.0203205768237566,0.0414024115023998,-0.0068580297478497,0.0050274225344075,-0.0267282623878237,0.0038157699591856,0.0307560313734285,0.0462672790698128,-0.0071312245327597,0.0012199754224303,1,0,0.0203205768237566,0.0,0.0414024115023998,0.0,-0.0068580297478497,-0.0,0.0050274225344075,0.0,-0.0267282623878237,-0.0,0.0038157699591856,0.0,0.0307560313734285,0.0,0.0462672790698128,0.0,-0.0071312245327597,-0.0,0.0711929243165299,0.0,-0.0131484804229877,-0.0,chip_main
2025-02-02,high,-0.0009465573481185,-0.011270472861252,-0.0018343645045177,-0.1595602079695544,-0.011270472861252,0.0203205768237566,0.0414024115023998,-0.0068580297478497,0.0050274225344075,-0.0267282623878237,0.0038157699591856,0.0307560313734285,0.0462672790698128,0.004038088039949,1,0,-0.011270472861252,-0.0,0.0203205768237566,0.0,0.0414024115023998,0.0,-0.0068580297478497,-0.0,0.0050274225344075,0.0,-0.0267282623878237,-0.0,0.0038157699591856,0.0,0.0307560313734285,0.0,0.0462672790698128,0.0,-0.1595602079695544,-0.0,-0.0018343645045177,-0.0,chip_main
2025-02-09,high,0.0122854360045331,-0.0409746480380235,0.0108623049869702,0.0041218770943363,-0.0409746480380235,-0.011270472861252,0.0203205768237566,0.0414024115023998,-0.0068580297478497,0.0050274225344075,-0.0267282623878237,0.0038157699591856,0.0307560313734285,-0.0009465573481185,1,0,-0.0409746480380235,-0.0,-0.011270472861252,-0.0,0.0203205768237566,0.0,0.0414024115023998,0.0,-0.0068580297478497,-0.0,0.0050274225344075,0.0,-0.0267282623878237,-0.0,0.0038157699591856,0.0,0.0307560313734285,0.0,0.0041218770943363,0.0,0.0108623049869702,0.0,chip_main
2025-02-16,high,0.0262991653331438,-0.0091607328626679,-0.0009050218242947,0.0829048353265946,-0.0091607328626679,-0.0409746480380235,-0.011270472861252,0.0203205768237566,0.0414024115023998,-0.0068580297478497,0.0050274225344075,-0.0267282623878237,0.0038157699591856,0.0122854360045331,1,0,-0.0091607328626679,-0.0,-0.0409746480380235,-0.0,-0.011270472861252,-0.0,0.0203205768237566,0.0,0.0414024115023998,0.0,-0.0068580297478497,-0.0,0.0050274225344075,0.0,-0.0267282623878237,-0.0,0.0038157699591856,0.0,0.0829048353265946,0.0,-0.0009050218242947,-0.0,chip_main
2025-02-23,high,0.0096403173018167,-0.0109043615146369,-0.0082837942506914,0.0291265260613,-0.0109043615146369,-0.0091607328626679,-0.0409746480380235,-0.011270472861252,0.0203205768237566,0.0414024115023998,-0.0068580297478497,0.0050274225344075,-0.0267282623878237,0.0262991653331438,1,0,-0.0109043615146369,-0.0,-0.0091607328626679,-0.0,-0.0409746480380235,-0.0,-0.011270472861252,-0.0,0.0203205768237566,0.0,0.0414024115023998,0.0,-0.0068580297478497,-0.0,0.0050274225344075,0.0,-0.0267282623878237,-0.0,0.0291265260613,0.0,-0.0082837942506914,-0.0,chip_main
2025-03-02,high,0.0063314200319886,-0.0898429512681602,-0.001253522975638,-0.0882960609908058,-0.0898429512681602,-0.0109043615146369,-0.0091607328626679,-0.0409746480380235,-0.011270472861252,0.0203205768237566,0.0414024115023998,-0.0068580297478497,0.0050274225344075,0.0096403173018167,1,0,-0.0898429512681602,-0.0,-0.0109043615146369,-0.0,-0.0091607328626679,-0.0,-0.0409746480380235,-0.0,-0.011270472861252,-0.0,0.0203205768237566,0.0,0.0414024115023998,0.0,-0.0068580297478497,-0.0,0.0050274225344075,0.0,-0.0882960609908058,-0.0,-0.001253522975638,-0.0,chip_main
2025-03-09,high,7.998753079277999e-05,-0.0088169128031019,0.0115567830399703,-0.1038899002100492,-0.0088169128031019,-0.0898429512681602,-0.0109043615146369,-0.0091607328626679,-0.0409746480380235,-0.011270472861252,0.0203205768237566,0.0414024115023998,-0.0068580297478497,0.0063314200319886,1,0,-0.0088169128031019,-0.0,-0.0898429512681602,-0.0,-0.0109043615146369,-0.0,-0.0091607328626679,-0.0,-0.0409746480380235,-0.0,-0.011270472861252,-0.0,0.0203205768237566,0.0,0.0414024115023998,0.0,-0.0068580297478497,-0.0,-0.1038899002100492,-0.0,0.0115567830399703,0.0,chip_main
2025-03-16,high,-0.0215472801623906,-0.0489238811333372,-0.0005197196980688,-0.0041139515743138,-0.0489238811333372,-0.0088169128031019,-0.0898429512681602,-0.0109043615146369,-0.0091607328626679,-0.0409746480380235,-0.011270472861252,0.0203205768237566,0.0414024115023998,7.998753079277999e-05,1,0,-0.0489238811333372,-0.0,-0.0088169128031019,-0.0,-0.0898429512681602,-0.0,-0.0109043615146369,-0.0,-0.0091607328626679,-0.0,-0.0409746480380235,-0.0,-0.011270472861252,-0.0,0.0203205768237566,0.0,0.0414024115023998,0.0,-0.0041139515743138,-0.0,-0.0005197196980688,-0.0,chip_main
2025-03-23,high,-0.0198428348129184,0.0298958795022947,-0.000923419826444,0.0355843758943503,0.0298958795022947,-0.0489238811333372,-0.0088169128031019,-0.0898429512681602,-0.0109043615146369,-0.0091607328626679,-0.0409746480380235,-0.011270472861252,0.0203205768237566,-0.0215472801623906,1,0,0.0298958795022947,0.0,-0.0489238811333372,-0.0,-0.0088169128031019,-0.0,-0.0898429512681602,-0.0,-0.0109043615146369,-0.0,-0.0091607328626679,-0.0,-0.0409746480380235,-0.0,-0.011270472861252,-0.0,0.0203205768237566,0.0,0.0355843758943503,0.0,-0.000923419826444,-0.0,chip_main
2025-03-30,high,-0.0144749384742874,0.0164440130822178,0.0097645435324951,-0.0209566479834153,0.0164440130822178,0.0298958795022947,-0.0489238811333372,-0.0088169128031019,-0.0898429512681602,-0.0109043615146369,-0.0091607328626679,-0.0409746480380235,-0.011270472861252,-0.0198428348129184,1,0,0.0164440130822178,0.0,0.0298958795022947,0.0,-0.0489238811333372,-0.0,-0.0088169128031019,-0.0,-0.0898429512681602,-0.0,-0.0109043615146369,-0.0,-0.0091607328626679,-0.0,-0.0409746480380235,-0.0,-0.011270472861252,-0.0,-0.0209566479834153,-0.0,0.0097645435324951,0.0,chip_main
2025-04-06,high,-0.0108525558666681,-0.0359751097917282,0.0009903847804366,-0.0951973327257498,-0.0359751097917282,0.0164440130822178,0.0298958795022947,-0.0489238811333372,-0.0088169128031019,-0.0898429512681602,-0.0109043615146369,-0.0091607328626679,-0.0409746480380235,-0.0144749384742874,1,0,-0.0359751097917282,-0.0,0.0164440130822178,0.0,0.0298958795022947,0.0,-0.0489238811333372,-0.0,-0.0088169128031019,-0.0,-0.0898429512681602,-0.0,-0.0109043615146369,-0.0,-0.0091607328626679,-0.0,-0.0409746480380235,-0.0,-0.0951973327257498,-0.0,0.0009903847804366,0.0,chip_main
2025-04-13,high,-0.0071729243734397,-0.0274894381207495,-0.0024234498029418,0.0027020897879888,-0.0274894381207495,-0.0359751097917282,0.0164440130822178,0.0298958795022947,-0.0489238811333372,-0.0088169128031019,-0.0898429512681602,-0.0109043615146369,-0.0091607328626679,-0.0108525558666681,1,0,-0.0274894381207495,-0.0,-0.0359751097917282,-0.0,0.0164440130822178,0.0,0.0298958795022947,0.0,-0.0489238811333372,-0.0,-0.0088169128031019,-0.0,-0.0898429512681602,-0.0,-0.0109043615146369,-0.0,-0.0091607328626679,-0.0,0.0027020897879888,0.0,-0.0024234498029418,-0.0,chip_main
2025-04-20,high,-0.011551798199578,0.0197854212178967,-0.0292331770780824,0.0190850352333367,0.0197854212178967,-0.0274894381207495,-0.0359751097917282,0.0164440130822178,0.0298958795022947,-0.0489238811333372,-0.0088169128031019,-0.0898429512681602,-0.0109043615146369,-0.0071729243734397,1,0,0.0197854212178967,0.0,-0.0274894381207495,-0.0,-0.0359751097917282,-0.0,0.0164440130822178,0.0,0.0298958795022947,0.0,-0.0489238811333372,-0.0,-0.0088169128031019,-0.0,-0.0898429512681602,-0.0,-0.0109043615146369,-0.0,0.0190850352333367,0.0,-0.0292331770780824,-0.0,chip_main
2025-04-27,high,-0.0038594622364792,0.1050409413770196,0.0048589025903797,-0.0387005625266141,0.1050409413770196,0.0197854212178967,-0.0274894381207495,-0.0359751097917282,0.0164440130822178,0.0298958795022947,-0.0489238811333372,-0.0088169128031019,-0.0898429512681602,-0.011551798199578,1,0,0.1050409413770196,0.0,0.0197854212178967,0.0,-0.0274894381207495,-0.0,-0.0359751097917282,-0.0,0.0164440130822178,0.0,0.0298958795022947,0.0,-0.0489238811333372,-0.0,-0.0088169128031019,-0.0,-0.0898429512681602,-0.0,-0.0387005625266141,-0.0,0.0048589025903797,0.0,chip_main
2025-05-04,high,-0.0074032230657679,0.0137679229098601,0.004058711048744,0.0699580356832454,0.0137679229098601,0.1050409413770196,0.0197854212178967,-0.0274894381207495,-0.0359751097917282,0.0164440130822178,0.0298958795022947,-0.0489238811333372,-0.0088169128031019,-0.0038594622364792,1,0,0.0137679229098601,0.0,0.1050409413770196,0.0,0.0197854212178967,0.0,-0.0274894381207495,-0.0,-0.0359751097917282,-0.0,0.0164440130822178,0.0,0.0298958795022947,0.0,-0.0489238811333372,-0.0,-0.0088169128031019,-0.0,0.0699580356832454,0.0,0.004058711048744,0.0,chip_main
2025-05-11,high,-0.0071004991820975,0.0336588283818208,-0.0303757646069389,0.0454742721964978,0.0336588283818208,0.0137679229098601,0.1050409413770196,0.0197854212178967,-0.0274894381207495,-0.0359751097917282,0.0164440130822178,0.0298958795022947,-0.0489238811333372,-0.0074032230657679,1,0,0.0336588283818208,0.0,0.0137679229098601,0.0,0.1050409413770196,0.0,0.0197854212178967,0.0,-0.0274894381207495,-0.0,-0.0359751097917282,-0.0,0.0164440130822178,0.0,0.0298958795022947,0.0,-0.0489238811333372,-0.0,0.0454742721964978,0.0,-0.0303757646069389,-0.0,chip_main
2025-05-18,high,-0.0102553867205142,0.0436888910885038,0.0118047845080857,0.129049771789532,0.0436888910885038,0.0336588283818208,0.0137679229098601,0.1050409413770196,0.0197854212178967,-0.0274894381207495,-0.0359751097917282,0.0164440130822178,0.0298958795022947,-0.0071004991820975,1,0,0.0436888910885038,0.0,0.0336588283818208,0.0,0.0137679229098601,0.0,0.1050409413770196,0.0,0.0197854212178967,0.0,-0.0274894381207495,-0.0,-0.0359751097917282,-0.0,0.0164440130822178,0.0,0.0298958795022947,0.0,0.129049771789532,0.0,0.0118047845080857,0.0,chip_main
2025-05-25,high,-0.0037548820693619,0.0203618825011595,-0.0138810655260943,0.0117411071374835,0.0203618825011595,0.0436888910885038,0.0336588283818208,0.0137679229098601,0.1050409413770196,0.0197854212178967,-0.0274894381207495,-0.0359751097917282,0.0164440130822178,-0.0102553867205142,1,0,0.0203618825011595,0.0,0.0436888910885038,0.0,0.0336588283818208,0.0,0.0137679229098601,0.0,0.1050409413770196,0.0,0.0197854212178967,0.0,-0.0274894381207495,-0.0,-0.0359751097917282,-0.0,0.0164440130822178,0.0,0.0117411071374835,0.0,-0.0138810655260943,-0.0,chip_main
2025-06-01,high,-0.0078052928204413,-0.0153010938519457,-0.0120214098825552,0.0221440042501281,-0.0153010938519457,0.0203618825011595,0.0436888910885038,0.0336588283818208,0.0137679229098601,0.1050409413770196,0.0197854212178967,-0.0274894381207495,-0.0359751097917282,-0.0037548820693619,1,0,-0.0153010938519457,-0.0,0.0203618825011595,0.0,0.0436888910885038,0.0,0.0336588283818208,0.0,0.0137679229098601,0.0,0.1050409413770196,0.0,0.0197854212178967,0.0,-0.0274894381207495,-0.0,-0.0359751097917282,-0.0,0.0221440042501281,0.0,-0.0120214098825552,-0.0,chip_main
2025-06-08,high,-0.0041265525388372,-0.0261309421581614,-5.8329534925682935e-05,0.0310227026767808,-0.0261309421581614,-0.0153010938519457,0.0203618825011595,0.0436888910885038,0.0336588283818208,0.0137679229098601,0.1050409413770196,0.0197854212178967,-0.0274894381207495,-0.0078052928204413,1,0,-0.0261309421581614,-0.0,-0.0153010938519457,-0.0,0.0203618825011595,0.0,0.0436888910885038,0.0,0.0336588283818208,0.0,0.0137679229098601,0.0,0.1050409413770196,0.0,0.0197854212178967,0.0,-0.0274894381207495,-0.0,0.0310227026767808,0.0,-5.8329534925682935e-05,-0.0,chip_main
2025-06-15,high,-0.0037072258947316,0.0238044773816206,-0.008631500027163,0.0200489528858023,0.0238044773816206,-0.0261309421581614,-0.0153010938519457,0.0203618825011595,0.0436888910885038,0.0336588283818208,0.0137679229098601,0.1050409413770196,0.0197854212178967,-0.0041265525388372,1,0,0.0238044773816206,0.0,-0.0261309421581614,-0.0,-0.0153010938519457,-0.0,0.0203618825011595,0.0,0.0436888910885038,0.0,0.0336588283818208,0.0,0.0137679229098601,0.0,0.1050409413770196,0.0,0.0197854212178967,0.0,0.0200489528858023,0.0,-0.008631500027163,-0.0,chip_main
2025-06-22,high,-0.0060264753461947,-0.0263153788466325,0.0083003823695113,0.0087812978977801,-0.0263153788466325,0.0238044773816206,-0.0261309421581614,-0.0153010938519457,0.0203618825011595,0.0436888910885038,0.0336588283818208,0.0137679229098601,0.1050409413770196,-0.0037072258947316,1,0,-0.0263153788466325,-0.0,0.0238044773816206,0.0,-0.0261309421581614,-0.0,-0.0153010938519457,-0.0,0.0203618825011595,0.0,0.0436888910885038,0.0,0.0336588283818208,0.0,0.0137679229098601,0.0,0.1050409413770196,0.0,0.0087812978977801,0.0,0.0083003823695113,0.0,chip_main
2025-07-20,high,-0.0008226386094115,0.0472094144153949,0.0102135071925486,0.0497911421614061,0.0472094144153949,0.0655528402704384,0.0097553365982818,0.0199698540942101,-0.0263153788466325,0.0238044773816206,-0.0261309421581614,-0.0153010938519457,0.0203618825011595,-0.0060264753461947,1,0,0.0472094144153949,0.0,0.0655528402704384,0.0,0.0097553365982818,0.0,0.0199698540942101,0.0,-0.0263153788466325,-0.0,0.0238044773816206,0.0,-0.0261309421581614,-0.0,-0.0153010938519457,-0.0,0.0203618825011595,0.0,0.0497911421614061,0.0,0.0102135071925486,0.0,chip_main
2025-07-27,high,-0.0081382283585458,-0.0054272587653976,-0.0036586153878488,0.0057955749527538,-0.0054272587653976,0.0472094144153949,0.0655528402704384,0.0097553365982818,0.0199698540942101,-0.0263153788466325,0.0238044773816206,-0.0261309421581614,-0.0153010938519457,-0.0008226386094115,1,0,-0.0054272587653976,-0.0,0.0472094144153949,0.0,0.0655528402704384,0.0,0.0097553365982818,0.0,0.0199698540942101,0.0,-0.0263153788466325,-0.0,0.0238044773816206,0.0,-0.0261309421581614,-0.0,-0.0153010938519457,-0.0,0.0057955749527538,0.0,-0.0036586153878488,-0.0,chip_main
2025-08-03,high,-0.0019721952317112,-0.0172198949752946,0.0066650995419106,0.030730495307413,-0.0172198949752946,-0.0054272587653976,0.0472094144153949,0.0655528402704384,0.0097553365982818,0.0199698540942101,-0.0263153788466325,0.0238044773816206,-0.0261309421581614,-0.0081382283585458,1,0,-0.0172198949752946,-0.0,-0.0054272587653976,-0.0,0.0472094144153949,0.0,0.0655528402704384,0.0,0.0097553365982818,0.0,0.0199698540942101,0.0,-0.0263153788466325,-0.0,0.0238044773816206,0.0,-0.0261309421581614,-0.0,0.030730495307413,0.0,0.0066650995419106,0.0,chip_main
2025-08-10,high,-0.0040308756013876,0.0033958111333447,-0.0020526921508841,0.02023545968893,0.0033958111333447,-0.0172198949752946,-0.0054272587653976,0.0472094144153949,0.0655528402704384,0.0097553365982818,0.0199698540942101,-0.0263153788466325,0.0238044773816206,-0.0019721952317112,1,0,0.0033958111333447,0.0,-0.0172198949752946,-0.0,-0.0054272587653976,-0.0,0.0472094144153949,0.0,0.0655528402704384,0.0,0.0097553365982818,0.0,0.0199698540942101,0.0,-0.0263153788466325,-0.0,0.0238044773816206,0.0,0.02023545968893,0.0,-0.0020526921508841,-0.0,chip_main
2025-08-17,high,0.0001173432789996,0.022744695735323,-0.0003448179398874,0.0090035182619612,0.022744695735323,0.0033958111333447,-0.0172198949752946,-0.0054272587653976,0.0472094144153949,0.0655528402704384,0.0097553365982818,0.0199698540942101,-0.0263153788466325,-0.0040308756013876,1,0,0.022744695735323,0.0,0.0033958111333447,0.0,-0.0172198949752946,-0.0,-0.0054272587653976,-0.0,0.0472094144153949,0.0,0.0655528402704384,0.0,0.0097553365982818,0.0,0.0199698540942101,0.0,-0.0263153788466325,-0.0,0.0090035182619612,0.0,-0.0003448179398874,-0.0,chip_main
2025-08-24,high,-0.0016438708396143,-0.036364343164351,0.0050964473265846,-0.0260103766233044,-0.036364343164351,0.022744695735323,0.0033958111333447,-0.0172198949752946,-0.0054272587653976,0.0472094144153949,0.0655528402704384,0.0097553365982818,0.0199698540942101,0.0001173432789996,1,0,-0.036364343164351,-0.0,0.022744695735323,0.0,0.0033958111333447,0.0,-0.0172198949752946,-0.0,-0.0054272587653976,-0.0,0.0472094144153949,0.0,0.0655528402704384,0.0,0.0097553365982818,0.0,0.0199698540942101,0.0,-0.0260103766233044,-0.0,0.0050964473265846,0.0,chip_main
2025-08-31,high,-0.0028206073852226,-0.038492375794501,-0.0028319956939633,0.0128946489721242,-0.038492375794501,-0.036364343164351,0.022744695735323,0.0033958111333447,-0.0172198949752946,-0.0054272587653976,0.0472094144153949,0.0655528402704384,0.0097553365982818,-0.0016438708396143,1,0,-0.038492375794501,-0.0,-0.036364343164351,-0.0,0.022744695735323,0.0,0.0033958111333447,0.0,-0.0172198949752946,-0.0,-0.0054272587653976,-0.0,0.0472094144153949,0.0,0.0655528402704384,0.0,0.0097553365982818,0.0,0.0128946489721242,0.0,-0.0028319956939633,-0.0,chip_main
2025-09-07,high,-0.0017586975931657,0.0050728600367051,0.0021604847226752,-0.0542267286216917,0.0050728600367051,-0.038492375794501,-0.036364343164351,0.022744695735323,0.0033958111333447,-0.0172198949752946,-0.0054272587653976,0.0472094144153949,0.0655528402704384,-0.0028206073852226,1,0,0.0050728600367051,0.0,-0.038492375794501,-0.0,-0.036364343164351,-0.0,0.022744695735323,0.0,0.0033958111333447,0.0,-0.0172198949752946,-0.0,-0.0054272587653976,-0.0,0.0472094144153949,0.0,0.0655528402704384,0.0,-0.0542267286216917,-0.0,0.0021604847226752,0.0,chip_main
2025-09-14,high,-0.0010886379496746,0.03239089067781,-0.0032901920026109,0.0245535066551383,0.03239089067781,0.0050728600367051,-0.038492375794501,-0.036364343164351,0.022744695735323,0.0033958111333447,-0.0172198949752946,-0.0054272587653976,0.0472094144153949,-0.0017586975931657,1,0,0.03239089067781,0.0,0.0050728600367051,0.0,-0.038492375794501,-0.0,-0.036364343164351,-0.0,0.022744695735323,0.0,0.0033958111333447,0.0,-0.0172198949752946,-0.0,-0.0054272587653976,-0.0,0.0472094144153949,0.0,0.0245535066551383,0.0,-0.0032901920026109,-0.0,chip_main
2025-09-21,high,-5.618341206526994e-05,0.0141465433649408,-0.0019409713857196,0.0052639819522584,0.0141465433649408,0.03239089067781,0.0050728600367051,-0.038492375794501,-0.036364343164351,0.022744695735323,0.0033958111333447,-0.0172198949752946,-0.0054272587653976,-0.0010886379496746,1,0,0.0141465433649408,0.0,0.03239089067781,0.0,0.0050728600367051,0.0,-0.038492375794501,-0.0,-0.036364343164351,-0.0,0.022744695735323,0.0,0.0033958111333447,0.0,-0.0172198949752946,-0.0,-0.0054272587653976,-0.0,0.0052639819522584,0.0,-0.0019409713857196,-0.0,chip_main
2025-09-28,high,-0.000599564032589,-0.0322120044107876,0.0098071780227524,0.0215540286581044,-0.0322120044107876,0.0141465433649408,0.03239089067781,0.0050728600367051,-0.038492375794501,-0.036364343164351,0.022744695735323,0.0033958111333447,-0.0172198949752946,-5.618341206526994e-05,1,0,-0.0322120044107876,-0.0,0.0141465433649408,0.0,0.03239089067781,0.0,0.0050728600367051,0.0,-0.038492375794501,-0.0,-0.036364343164351,-0.0,0.022744695735323,0.0,0.0033958111333447,0.0,-0.0172198949752946,-0.0,0.0215540286581044,0.0,0.0098071780227524,0.0,chip_main
2025-10-05,high,-0.0013062355358254,0.0716441604951256,0.0040941508040033,0.0408271292345112,0.0716441604951256,-0.0322120044107876,0.0141465433649408,0.03239089067781,0.0050728600367051,-0.038492375794501,-0.036364343164351,0.022744695735323,0.0033958111333447,-0.000599564032589,1,0,0.0716441604951256,0.0,-0.0322120044107876,-0.0,0.0141465433649408,0.0,0.03239089067781,0.0,0.0050728600367051,0.0,-0.038492375794501,-0.0,-0.036364343164351,-0.0,0.022744695735323,0.0,0.0033958111333447,0.0,0.0408271292345112,0.0,0.0040941508040033,0.0,chip_main
2025-10-12,high,-0.0010261418913521,0.0055570409023602,0.0079310301033608,0.0033948205814464,0.0055570409023602,0.0716441604951256,-0.0322120044107876,0.0141465433649408,0.03239089067781,0.0050728600367051,-0.038492375794501,-0.036364343164351,0.022744695735323,-0.0013062355358254,1,0,0.0055570409023602,0.0,0.0716441604951256,0.0,-0.0322120044107876,-0.0,0.0141465433649408,0.0,0.03239089067781,0.0,0.0050728600367051,0.0,-0.038492375794501,-0.0,-0.036364343164351,-0.0,0.022744695735323,0.0,0.0033948205814464,0.0,0.0079310301033608,0.0,chip_main
2025-10-19,high,0.0050103867127941,-0.0755263303703337,0.0064505614335113,-0.0240126417634165,-0.0755263303703337,0.0055570409023602,0.0716441604951256,-0.0322120044107876,0.0141465433649408,0.03239089067781,0.0050728600367051,-0.038492375794501,-0.036364343164351,-0.0010261418913521,1,0,-0.0755263303703337,-0.0,0.0055570409023602,0.0,0.0716441604951256,0.0,-0.0322120044107876,-0.0,0.0141465433649408,0.0,0.03239089067781,0.0,0.0050728600367051,0.0,-0.038492375794501,-0.0,-0.036364343164351,-0.0,-0.0240126417634165,-0.0,0.0064505614335113,0.0,chip_main
2025-10-26,high,0.0011086992823998,0.0134425332865646,0.0022581842501727,-0.0006980495096158,0.0134425332865646,-0.0755263303703337,0.0055570409023602,0.0716441604951256,-0.0322120044107876,0.0141465433649408,0.03239089067781,0.0050728600367051,-0.038492375794501,0.0050103867127941,1,0,0.0134425332865646,0.0,-0.0755263303703337,-0.0,0.0055570409023602,0.0,0.0716441604951256,0.0,-0.0322120044107876,-0.0,0.0141465433649408,0.0,0.03239089067781,0.0,0.0050728600367051,0.0,-0.038492375794501,-0.0,-0.0006980495096158,-0.0,0.0022581842501727,0.0,chip_main
