gpu_ret,date,group,is_high,is_low,btc_w0,btc_w1_2,btc_w3_5,btc_w6_8,high_btc_w0,high_btc_w1_2,high_btc_w3_5,high_btc_w6_8,low_btc_w0,low_btc_w1_2,low_btc_w3_5,low_btc_w6_8,fx_ret,nvda_ret,high_fx_ret,low_fx_ret,high_nvda_ret,low_nvda_ret,gpu_ret_l1
-2.340298854054645e-05,2024-12-08,high,1,0,0.0462672790698128,0.060612273774040604,0.2977139974398602,0.1201423492922266,0.0462672790698128,0.060612273774040604,0.2977139974398602,0.1201423492922266,0.0,0.0,0.0,0.0,0.0067518681739908,0.0405791384560707,0.0067518681739908,0.0,0.0405791384560707,0.0,0.0015895943395237
0.0075941390547318,2024-12-15,high,1,0,0.0307560313734285,0.0391360545370531,0.32221042359695307,0.1517558906291042,0.0307560313734285,0.0391360545370531,0.32221042359695307,0.1517558906291042,0.0,0.0,0.0,0.0,0.0167221897479565,-0.0382205262200683,0.0167221897479565,0.0,-0.0382205262200683,-0.0,-2.340298854054645e-05
0.0026747995408164,2024-12-22,high,1,0,0.0038157699591856,0.0770233104432413,0.2503804021164661,0.1129993844124611,0.0038157699591856,0.0770233104432413,0.2503804021164661,0.1129993844124611,0.0,0.0,0.0,0.0,0.0068827691031714,-0.0419032792547424,0.0068827691031714,0.0,-0.0419032792547424,-0.0,0.0075941390547318
0.0028512666372602,2024-12-29,high,1,0,-0.0267282623878237,0.0345718013326141,0.1068795528438534,0.2977139974398602,-0.0267282623878237,0.0345718013326141,0.1068795528438534,0.2977139974398602,-0.0,0.0,0.0,0.0,0.0103649745106926,0.0582732514647572,0.0103649745106926,0.0,0.0582732514647572,0.0,0.0026747995408164
0.006063983473688,2025-01-05,high,1,0,0.0050274225344075,-0.0229124924286381,0.0698920859104816,0.32221042359695307,0.0050274225344075,-0.0229124924286381,0.0698920859104816,0.32221042359695307,0.0,-0.0,0.0,0.0,0.0124029641616356,-0.0043922984653868,0.0124029641616356,0.0,-0.0043922984653868,-0.0,0.0028512666372602
0.0193442056658885,2025-01-12,high,1,0,-0.0068580297478497,-0.0217008398534162,0.0808390804024269,0.2503804021164661,-0.0068580297478497,-0.0217008398534162,0.0808390804024269,0.2503804021164661,-0.0,-0.0,0.0,0.0,-0.0091032932509191,0.0194421632481498,-0.0091032932509191,-0.0,0.0194421632481498,0.0,0.006063983473688
0.0012199754224303,2025-01-19,high,1,0,0.0414024115023998,-0.0018306072134422003,0.0078435389447904,0.1068795528438534,0.0414024115023998,-0.0018306072134422003,0.0078435389447904,0.1068795528438534,0.0,-0.0,0.0,0.0,-0.0011156350561654,-0.0495221231384972,-0.0011156350561654,-0.0,-0.0495221231384972,-0.0,0.0193442056658885
0.004038088039949,2025-01-26,high,1,0,0.0203205768237566,0.0345443817545501,-0.0178850698942306,0.0698920859104816,0.0203205768237566,0.0345443817545501,-0.0178850698942306,0.0698920859104816,0.0,0.0,-0.0,0.0,-0.0131484804229877,0.0711929742416561,-0.0131484804229877,-0.0,0.0711929742416561,0.0,0.0012199754224303
-0.0009465573481185,2025-02-02,high,1,0,-0.011270472861252,0.0617229883261564,-0.0285588696012659,0.0808390804024269,-0.011270472861252,0.0617229883261564,-0.0285588696012659,0.0808390804024269,-0.0,0.0,-0.0,0.0,-0.0018343645045177,-0.1595602347256006,-0.0018343645045177,-0.0,-0.1595602347256006,-0.0,0.004038088039949
0.0122854360045331,2025-02-09,high,1,0,-0.0409746480380235,0.0090501039625046,0.0395718042889576,0.0078435389447904,-0.0409746480380235,0.0090501039625046,0.0395718042889576,0.0078435389447904,-0.0,0.0,0.0,0.0,0.0108623049869702,0.0041219365573246,0.0108623049869702,0.0,0.0041219365573246,0.0,-0.0009465573481185
0.0262991653331438,2025-02-16,high,1,0,-0.0091607328626679,-0.05224512089927551,0.0548649585783067,-0.0178850698942306,-0.0091607328626679,-0.05224512089927551,0.0548649585783067,-0.0178850698942306,-0.0,-0.0,0.0,-0.0,-0.0009050218242947,0.0829047978496166,-0.0009050218242947,-0.0,0.0829047978496166,0.0,0.0122854360045331
0.0096403173018167,2025-02-23,high,1,0,-0.0109043615146369,-0.050135380900691404,0.0504525154649044,-0.0285588696012659,-0.0109043615146369,-0.050135380900691404,0.0504525154649044,-0.0285588696012659,-0.0,-0.0,0.0,-0.0,-0.0082837942506914,0.0291264494324163,-0.0082837942506914,-0.0,0.0291264494324163,0.0,0.0262991653331438
0.0063314200319886,2025-03-02,high,1,0,-0.0898429512681602,-0.0200650943773048,-0.03192454407551891,0.0395718042889576,-0.0898429512681602,-0.0200650943773048,-0.03192454407551891,0.0395718042889576,-0.0,-0.0,-0.0,0.0,-0.001253522975638,-0.0882960311057248,-0.001253522975638,-0.0,-0.0882960311057248,-0.0,0.0096403173018167
7.998753079277999e-05,2025-03-09,high,1,0,-0.0088169128031019,-0.10074731278279711,-0.06140585376194341,0.0548649585783067,-0.0088169128031019,-0.10074731278279711,-0.06140585376194341,0.0548649585783067,-0.0,-0.0,-0.0,0.0,0.0115567830399703,-0.1038899151693737,0.0115567830399703,0.0,-0.1038899151693737,-0.0,0.0063314200319886
-0.0215472801623906,2025-03-16,high,1,0,-0.0489238811333372,-0.09865986407126211,-0.06103974241532831,0.0504525154649044,-0.0489238811333372,-0.09865986407126211,-0.06103974241532831,0.0504525154649044,-0.0,-0.0,-0.0,0.0,-0.0005197196980688,-0.0041138975893071,-0.0005197196980688,-0.0,-0.0041138975893071,-0.0,7.998753079277999e-05
-0.0198428348129184,2025-03-23,high,1,0,0.0298958795022947,-0.0577407939364391,-0.10990804564546501,-0.03192454407551891,0.0298958795022947,-0.0577407939364391,-0.10990804564546501,-0.03192454407551891,0.0,-0.0,-0.0,-0.0,-0.000923419826444,0.0355843484042601,-0.000923419826444,-0.0,0.0355843484042601,0.0,-0.0215472801623906
-0.0144749384742874,2025-03-30,high,1,0,0.0164440130822178,-0.0190280016310425,-0.10956422558589901,-0.06140585376194341,0.0164440130822178,-0.0190280016310425,-0.10956422558589901,-0.06140585376194341,0.0,-0.0,-0.0,-0.0,0.0097645435324951,-0.0209566071477338,0.0097645435324951,0.0,-0.0209566071477338,-0.0,-0.0198428348129184
-0.0108525558666681,2025-04-06,high,1,0,-0.0359751097917282,0.0463398925845125,-0.1475837452045993,-0.06103974241532831,-0.0359751097917282,0.0463398925845125,-0.1475837452045993,-0.06103974241532831,-0.0,0.0,-0.0,-0.0,0.0009903847804366,-0.0951973891877502,0.0009903847804366,0.0,-0.0951973891877502,-0.0,-0.0144749384742874
-0.0071729243734397,2025-04-13,high,1,0,-0.0274894381207495,-0.019531096709510403,-0.0278449144341444,-0.10990804564546501,-0.0274894381207495,-0.019531096709510403,-0.0278449144341444,-0.10990804564546501,-0.0,-0.0,-0.0,-0.0,-0.0024234498029418,0.0027020915285218,-0.0024234498029418,-0.0,0.0027020915285218,0.0,-0.0108525558666681
-0.011551798199578,2025-04-20,high,1,0,0.0197854212178967,-0.0634645479124777,-0.0025839885488246964,-0.10956422558589901,0.0197854212178967,-0.0634645479124777,-0.0025839885488246964,-0.10956422558589901,0.0,-0.0,-0.0,-0.0,-0.0292331770780824,0.0190850639068242,-0.0292331770780824,-0.0,0.0190850639068242,0.0,-0.0071729243734397
-0.0038594622364792,2025-04-27,high,1,0,0.1050409413770196,-0.007704016902852797,0.010364782792784296,-0.1475837452045993,0.1050409413770196,-0.007704016902852797,0.010364782792784296,-0.1475837452045993,0.0,-0.0,0.0,-0.0,0.0048589025903797,-0.0387005343181119,0.0048589025903797,0.0,-0.0387005343181119,-0.0,-0.011551798199578
-0.0074032230657679,2025-05-04,high,1,0,0.0137679229098601,0.12482636259491629,-0.047020534830259905,-0.0278449144341444,0.0137679229098601,0.12482636259491629,-0.047020534830259905,-0.0278449144341444,0.0,0.0,-0.0,-0.0,0.004058711048744,0.0699579918722834,0.004058711048744,0.0,0.0699579918722834,0.0,-0.0038594622364792
-0.0071004991820975,2025-05-11,high,1,0,0.0336588283818208,0.1188088642868797,-0.043679126694581,-0.0025839885488246964,0.0336588283818208,0.1188088642868797,-0.043679126694581,-0.0025839885488246964,0.0,0.0,-0.0,-0.0,-0.0303757646069389,0.0454742992371048,-0.0303757646069389,-0.0,0.0454742992371048,0.0,-0.0074032230657679
-0.0102553867205142,2025-05-18,high,1,0,0.0436888910885038,0.0474267512916809,0.0973369244741668,0.010364782792784296,0.0436888910885038,0.0474267512916809,0.0973369244741668,0.010364782792784296,0.0,0.0,0.0,0.0,0.0118047845080857,0.1290497361464346,0.0118047845080857,0.0,0.1290497361464346,0.0,-0.0071004991820975
-0.0037548820693619,2025-05-25,high,1,0,0.0203618825011595,0.0773477194703246,0.1385942855047764,-0.047020534830259905,0.0203618825011595,0.0773477194703246,0.1385942855047764,-0.047020534830259905,0.0,0.0,0.0,-0.0,-0.0138810655260943,0.0117411070616686,-0.0138810655260943,-0.0,0.0117411070616686,0.0,-0.0102553867205142
-0.0078052928204413,2025-06-01,high,1,0,-0.0153010938519457,0.0640507735896633,0.1524676926687005,-0.043679126694581,-0.0153010938519457,0.0640507735896633,0.1524676926687005,-0.043679126694581,-0.0,0.0,0.0,-0.0,-0.0120214098825552,0.0221440269653916,-0.0120214098825552,-0.0,0.0221440269653916,0.0,-0.0037548820693619
-0.0041265525388372,2025-06-08,high,1,0,-0.0261309421581614,0.005060788649213801,0.0911156423801847,0.0973369244741668,-0.0261309421581614,0.005060788649213801,0.0911156423801847,0.0973369244741668,-0.0,0.0,0.0,0.0,-5.8329534925682935e-05,0.0310227026767808,-5.8329534925682935e-05,-0.0,0.0310227026767808,0.0,-0.0078052928204413
-0.0037072258947316,2025-06-15,high,1,0,0.0238044773816206,-0.0414320360101071,0.0977096019714841,0.1385942855047764,0.0238044773816206,-0.0414320360101071,0.0977096019714841,0.1385942855047764,0.0,-0.0,0.0,0.0,-0.008631500027163,0.0200489313864355,-0.008631500027163,-0.0,0.0200489313864355,0.0,-0.0041265525388372
-0.0060264753461947,2025-06-22,high,1,0,-0.0263153788466325,-0.0023264647765408007,0.0487496797377176,0.1524676926687005,-0.0263153788466325,-0.0023264647765408007,0.0487496797377176,0.1524676926687005,-0.0,-0.0,0.0,0.0,0.0083003823695113,0.0087813193971468,0.0083003823695113,0.0,0.0087813193971468,0.0,-0.0037072258947316
-0.0008226386094115,2025-07-20,high,1,0,0.0472094144153949,0.0753081768687202,0.0174589526291982,-0.0210701535089476,0.0472094144153949,0.0753081768687202,0.0174589526291982,-0.0210701535089476,0.0,0.0,0.0,-0.0,0.0102135071925486,0.0497911421614061,0.0102135071925486,0.0,0.0497911421614061,0.0,-0.0060264753461947
-0.0081382283585458,2025-07-27,high,1,0,-0.0054272587653976,0.11276225468583329,0.003409811845859402,-0.0176275586284865,-0.0054272587653976,0.11276225468583329,0.003409811845859402,-0.0176275586284865,-0.0,0.0,0.0,-0.0,-0.0036586153878488,0.0057955749527538,-0.0036586153878488,-0.0,0.0057955749527538,0.0,-0.0008226386094115
-0.0019721952317112,2025-08-03,high,1,0,-0.0172198949752946,0.041782155649997293,0.0952780309629303,-0.0286418436231733,-0.0172198949752946,0.041782155649997293,0.0952780309629303,-0.0286418436231733,-0.0,0.0,0.0,-0.0,0.0066650995419106,0.030730495307413,0.0066650995419106,0.0,0.030730495307413,0.0,-0.0081382283585458
-0.0040308756013876,2025-08-10,high,1,0,0.0033958111333447,-0.022647153740692202,0.12251759128411509,0.0174589526291982,0.0033958111333447,-0.022647153740692202,0.12251759128411509,0.0174589526291982,0.0,-0.0,0.0,0.0,-0.0020526921508841,0.0202354763953609,-0.0020526921508841,-0.0,0.0202354763953609,0.0,-0.0019721952317112
0.0001173432789996,2025-08-17,high,1,0,0.022744695735323,-0.013824083841949901,0.10733499592043569,0.003409811845859402,0.022744695735323,-0.013824083841949901,0.10733499592043569,0.003409811845859402,0.0,-0.0,0.0,0.0,-0.0003448179398874,0.0090035015555303,-0.0003448179398874,-0.0,0.0090035015555303,0.0,-0.0040308756013876
-0.0016438708396143,2025-08-24,high,1,0,-0.036364343164351,0.0261405068686677,0.024562260674702695,0.0952780309629303,-0.036364343164351,0.0261405068686677,0.024562260674702695,0.0952780309629303,-0.0,0.0,0.0,0.0,0.0050964473265846,-0.0260103933930704,0.0050964473265846,0.0,-0.0260103933930704,-0.0,0.0001173432789996
-0.0028206073852226,2025-08-31,high,1,0,-0.038492375794501,-0.013619647429028,-0.019251342607347503,0.12251759128411509,-0.038492375794501,-0.013619647429028,-0.019251342607347503,0.12251759128411509,-0.0,-0.0,-0.0,0.0,-0.0028319956939633,0.0128946825495157,-0.0028319956939633,-0.0,0.0128946825495157,0.0,-0.0016438708396143
-0.0017586975931657,2025-09-07,high,1,0,0.0050728600367051,-0.074856718958852,0.0089206118933731,0.10733499592043569,0.0050728600367051,-0.074856718958852,0.0089206118933731,0.10733499592043569,0.0,-0.0,0.0,0.0,0.0021604847226752,-0.0542267454293172,0.0021604847226752,0.0,-0.0542267454293172,-0.0,-0.0028206073852226
-0.0010886379496746,2025-09-14,high,1,0,0.03239089067781,-0.0334195157577959,-0.010223836295683299,0.024562260674702695,0.03239089067781,-0.0334195157577959,-0.010223836295683299,0.024562260674702695,0.0,-0.0,-0.0,0.0,-0.0032901920026109,0.0245535066551383,-0.0032901920026109,-0.0,0.0245535066551383,0.0,-0.0017586975931657
-5.618341206526994e-05,2025-09-21,high,1,0,0.0141465433649408,0.037463750714515104,-0.052112023223529,-0.019251342607347503,0.0141465433649408,0.037463750714515104,-0.052112023223529,-0.019251342607347503,0.0,0.0,-0.0,-0.0,-0.0019409713857196,0.0052639991229632,-0.0019409713857196,-0.0,0.0052639991229632,0.0,-0.0010886379496746
-0.000599564032589,2025-09-28,high,1,0,-0.0322120044107876,0.046537434042750805,-0.06978385892214689,0.0089206118933731,-0.0322120044107876,0.046537434042750805,-0.06978385892214689,0.0089206118933731,-0.0,0.0,-0.0,0.0,0.0098071780227524,0.0215540114873995,0.0098071780227524,0.0,0.0215540114873995,0.0,-5.618341206526994e-05
-0.0013062355358254,2025-10-05,high,1,0,0.0716441604951256,-0.0180654610458468,-0.0010286250799858981,-0.010223836295683299,0.0716441604951256,-0.0180654610458468,-0.0010286250799858981,-0.010223836295683299,0.0,-0.0,-0.0,-0.0,0.0040941508040033,0.040827145501928,0.0040941508040033,0.0,0.040827145501928,0.0,-0.000599564032589
-0.0010261418913521,2025-10-12,high,1,0,0.0055570409023602,0.039432156084338005,0.05161029407945591,-0.052112023223529,0.0055570409023602,0.039432156084338005,0.05161029407945591,-0.052112023223529,0.0,0.0,0.0,-0.0,0.0079310301033608,0.0033948043140297,0.0079310301033608,0.0,0.0033948043140297,0.0,-0.0013062355358254
0.0050103867127941,2025-10-19,high,1,0,-0.0755263303703337,0.0772012013974858,0.014325429631963201,-0.06978385892214689,-0.0755263303703337,0.0772012013974858,0.014325429631963201,-0.06978385892214689,-0.0,0.0,0.0,-0.0,0.0064505614335113,-0.0240126417634165,0.0064505614335113,0.0,-0.0240126417634165,-0.0,-0.0010261418913521
0.0011086992823998,2025-10-26,high,1,0,0.0134425332865646,-0.0699692894679735,0.0535786994492788,-0.0010286250799858981,0.0134425332865646,-0.0699692894679735,0.0535786994492788,-0.0010286250799858981,0.0,-0.0,0.0,-0.0,0.0022581842501727,-0.0006980495096158,0.0022581842501727,0.0,-0.0006980495096158,-0.0,0.0050103867127941
0.0025334295485411,2025-11-02,high,1,0,-0.001811716167456,-0.0620837970837691,0.044989196986698204,0.05161029407945591,-0.001811716167456,-0.0620837970837691,0.044989196986698204,0.05161029407945591,-0.0,-0.0,0.0,0.0,0.000771751001757,0.096223721479582,0.000771751001757,0.0,0.096223721479582,0.0,0.0011086992823998
0.0078451242449248,2025-11-09,high,1,0,-0.0563115455769072,0.0116308171191086,0.0016748710271521083,0.014325429631963201,-0.0563115455769072,0.0116308171191086,0.0016748710271521083,0.014325429631963201,-0.0,0.0,0.0,0.0,0.005806631823745,-0.028497721490325,0.005806631823745,0.0,-0.028497721490325,-0.0,0.0025334295485411
0.0050485413868575,2025-11-16,high,1,0,-0.0345212217962505,-0.0581232617443632,-0.0565267561814089,0.0535786994492788,-0.0345212217962505,-0.0581232617443632,-0.0565267561814089,0.0535786994492788,-0.0,-0.0,-0.0,0.0,0.0169927155450935,-0.0139775997840194,0.0169927155450935,0.0,-0.0139775997840194,-0.0,0.0078451242449248
-0.0057063291718762,2025-11-23,high,1,0,-0.1071778177182594,-0.09083276737315771,-0.0638955132512251,0.044989196986698204,-0.1071778177182594,-0.09083276737315771,-0.0638955132512251,0.044989196986698204,-0.0,-0.0,-0.0,0.0,-0.0003540580193082,-0.0521937167788806,-0.0003540580193082,-0.0,-0.0521937167788806,-0.0,0.0050485413868575
