gpu_ret,date,group,is_high,is_mid,btc_krw_ret_l0,btc_krw_ret_l1,btc_krw_ret_l2,btc_krw_ret_l3,btc_krw_ret_l4,btc_krw_ret_l5,btc_krw_ret_l6,btc_krw_ret_l7,btc_krw_ret_l8,high_btc_l0,high_btc_l1,high_btc_l2,high_btc_l3,high_btc_l4,high_btc_l5,high_btc_l6,high_btc_l7,high_btc_l8,mid_btc_l0,mid_btc_l1,mid_btc_l2,mid_btc_l3,mid_btc_l4,mid_btc_l5,mid_btc_l6,mid_btc_l7,mid_btc_l8,fx_ret,nvda_ret,high_fx_ret,mid_fx_ret,high_nvda_ret,mid_nvda_ret,gpu_ret_l1,log_active_product_n,new_product_share,bridge_ratio
0.0009581357949737,2024-07-14,high,1,0,-0.0142703479999255,-0.0410669813095161,-0.0555696556243319,-0.0330116898989452,-0.0362491072510273,0.0266188741577551,-0.010917812308282,0.0686495804135489,0.0461135501063978,-0.0142703479999255,-0.0410669813095161,-0.0555696556243319,-0.0330116898989452,-0.0362491072510273,0.0266188741577551,-0.010917812308282,0.0686495804135489,0.0461135501063978,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0024883612665496,0.0387235555754088,-0.0024883612665496,-0.0,0.0387235555754088,0.0,-0.0024869608530912,5.942799375126701,0.005263157894736842,0.007894736842105263
0.0002256809711285,2024-07-21,high,1,0,0.1265158981861844,-0.0142703479999255,-0.0410669813095161,-0.0555696556243319,-0.0330116898989452,-0.0362491072510273,0.0266188741577551,-0.010917812308282,0.0686495804135489,0.1265158981861844,-0.0142703479999255,-0.0410669813095161,-0.0555696556243319,-0.0330116898989452,-0.0362491072510273,0.0266188741577551,-0.010917812308282,0.0686495804135489,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0012086102210622,-0.0626948935936528,0.0012086102210622,0.0,-0.0626948935936528,-0.0,0.0009581357949737,5.940171252720432,0.0,0.010554089709762533
0.0027090649473888,2024-07-28,high,1,0,0.0176335745640834,0.1265158981861844,-0.0142703479999255,-0.0410669813095161,-0.0555696556243319,-0.0330116898989452,-0.0362491072510273,0.0266188741577551,-0.010917812308282,0.0176335745640834,0.1265158981861844,-0.0142703479999255,-0.0410669813095161,-0.0555696556243319,-0.0330116898989452,-0.0362491072510273,0.0266188741577551,-0.010917812308282,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0029280727201124,-0.0438215995218671,0.0029280727201124,0.0,-0.0438215995218671,-0.0,0.0002256809711285,5.953243334287785,0.005208333333333333,0.0026041666666666665
0.0018852747358023,2024-08-04,high,1,0,-0.0687766374006173,0.0176335745640834,0.1265158981861844,-0.0142703479999255,-0.0410669813095161,-0.0555696556243319,-0.0330116898989452,-0.0362491072510273,0.0266188741577551,-0.0687766374006173,0.0176335745640834,0.1265158981861844,-0.0142703479999255,-0.0410669813095161,-0.0555696556243319,-0.0330116898989452,-0.0362491072510273,0.0266188741577551,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0059082951098963,-0.0650249637229656,-0.0059082951098963,-0.0,-0.0650249637229656,-0.0,0.0027090649473888,5.908082938168931,0.005449591280653951,0.0
0.0005153406534047,2024-08-11,high,1,0,-0.0836901213506138,-0.0687766374006173,0.0176335745640834,0.1265158981861844,-0.0142703479999255,-0.0410669813095161,-0.0555696556243319,-0.0330116898989452,-0.0362491072510273,-0.0836901213506138,-0.0687766374006173,0.0176335745640834,0.1265158981861844,-0.0142703479999255,-0.0410669813095161,-0.0555696556243319,-0.0330116898989452,-0.0362491072510273,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0058073578438992,-0.0663350971682019,-0.0058073578438992,-0.0,-0.0663350971682019,-0.0,0.0018852747358023,5.902633333401366,0.00821917808219178,0.0
0.0003661353680746,2024-08-18,high,1,0,0.006822322947773,-0.0836901213506138,-0.0687766374006173,0.0176335745640834,0.1265158981861844,-0.0142703479999255,-0.0410669813095161,-0.0555696556243319,-0.0330116898989452,0.006822322947773,-0.0836901213506138,-0.0687766374006173,0.0176335745640834,0.1265158981861844,-0.0142703479999255,-0.0410669813095161,-0.0555696556243319,-0.0330116898989452,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0042698572661006,0.1395540321672008,-0.0042698572661006,-0.0,0.1395540321672008,0.0,0.0005153406534047,5.8805329864007,0.0056022408963585435,0.0
0.0015603125850234,2024-08-25,high,1,0,0.0251732607552135,0.006822322947773,-0.0836901213506138,-0.0687766374006173,0.0176335745640834,0.1265158981861844,-0.0142703479999255,-0.0410669813095161,-0.0555696556243319,0.0251732607552135,0.006822322947773,-0.0836901213506138,-0.0687766374006173,0.0176335745640834,0.1265158981861844,-0.0142703479999255,-0.0410669813095161,-0.0555696556243319,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0198891136060641,0.0793584371728437,-0.0198891136060641,-0.0,0.0793584371728437,0.0,0.0003661353680746,5.883322388488279,0.008379888268156424,0.0
-0.0037105452906187,2024-09-01,high,1,0,-0.0356453117592288,0.0251732607552135,0.006822322947773,-0.0836901213506138,-0.0687766374006173,0.0176335745640834,0.1265158981861844,-0.0142703479999255,-0.0410669813095161,-0.0356453117592288,0.0251732607552135,0.006822322947773,-0.0836901213506138,-0.0687766374006173,0.0176335745640834,0.1265158981861844,-0.0142703479999255,-0.0410669813095161,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0051214411203828,-0.0347129769763085,-0.0051214411203828,-0.0,-0.0347129769763085,-0.0,0.0015603125850234,5.8971538676367405,0.03856749311294766,0.0027548209366391185
-0.0003108174803126,2024-09-08,high,1,0,-0.0537272286200334,-0.0356453117592288,0.0251732607552135,0.006822322947773,-0.0836901213506138,-0.0687766374006173,0.0176335745640834,0.1265158981861844,-0.0142703479999255,-0.0537272286200334,-0.0356453117592288,0.0251732607552135,0.006822322947773,-0.0836901213506138,-0.0687766374006173,0.0176335745640834,0.1265158981861844,-0.0142703479999255,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0047897711799551,-0.1515281043384728,0.0047897711799551,0.0,-0.1515281043384728,-0.0,-0.0037105452906187,5.8944028342648505,0.011049723756906077,0.0055248618784530384
0.0021649159023033,2024-09-15,high,1,0,0.0399645800118513,-0.0537272286200334,-0.0356453117592288,0.0251732607552135,0.006822322947773,-0.0836901213506138,-0.0687766374006173,0.0176335745640834,0.1265158981861844,0.0399645800118513,-0.0537272286200334,-0.0356453117592288,0.0251732607552135,0.006822322947773,-0.0836901213506138,-0.0687766374006173,0.0176335745640834,0.1265158981861844,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0028287367178547,0.0706975217517733,0.0028287367178547,0.0,0.0706975217517733,0.0,-0.0003108174803126,5.886104031450156,0.013927576601671309,0.0
0.0028153259092772,2024-09-22,high,1,0,0.048899243263051,0.0399645800118513,-0.0537272286200334,-0.0356453117592288,0.0251732607552135,0.006822322947773,-0.0836901213506138,-0.0687766374006173,0.0176335745640834,0.048899243263051,0.0399645800118513,-0.0537272286200334,-0.0356453117592288,0.0251732607552135,0.006822322947773,-0.0836901213506138,-0.0687766374006173,0.0176335745640834,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0113892139102658,0.018368039096944,-0.0113892139102658,-0.0,0.018368039096944,0.0,0.0021649159023033,5.87493073085203,0.0028169014084507044,0.0028169014084507044
3.394253648121066e-05,2024-09-29,high,1,0,0.0397115795300244,0.048899243263051,0.0399645800118513,-0.0537272286200334,-0.0356453117592288,0.0251732607552135,0.006822322947773,-0.0836901213506138,-0.0687766374006173,0.0397115795300244,0.048899243263051,0.0399645800118513,-0.0537272286200334,-0.0356453117592288,0.0251732607552135,0.006822322947773,-0.0836901213506138,-0.0687766374006173,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0025410075728213,0.0444782394093152,0.0025410075728213,0.0,0.0444782394093152,0.0,0.0028153259092772,5.860786223465865,0.002857142857142857,0.0
-0.0007450335546018,2024-10-06,high,1,0,-0.0357942264543424,0.0397115795300244,0.048899243263051,0.0399645800118513,-0.0537272286200334,-0.0356453117592288,0.0251732607552135,0.006822322947773,-0.0836901213506138,-0.0357942264543424,0.0397115795300244,0.048899243263051,0.0399645800118513,-0.0537272286200334,-0.0356453117592288,0.0251732607552135,0.006822322947773,-0.0836901213506138,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0046006356278596,-0.0016935679830254,-0.0046006356278596,-0.0,-0.0016935679830254,-0.0,3.394253648121066e-05,5.8805329864007,0.014005602240896359,0.0056022408963585435
-0.0010669518134273,2024-10-13,high,1,0,0.0116335308128299,-0.0357942264543424,0.0397115795300244,0.048899243263051,0.0399645800118513,-0.0537272286200334,-0.0356453117592288,0.0251732607552135,0.006822322947773,0.0116335308128299,-0.0357942264543424,0.0397115795300244,0.048899243263051,0.0399645800118513,-0.0537272286200334,-0.0356453117592288,0.0251732607552135,0.006822322947773,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0171846118129623,0.0913281414747668,0.0171846118129623,0.0,0.0913281414747668,0.0,-0.0007450335546018,5.855071922202427,0.0,0.0028735632183908046
-0.0007212564883559,2024-10-20,high,1,0,0.1034553031643703,0.0116335308128299,-0.0357942264543424,0.0397115795300244,0.048899243263051,0.0399645800118513,-0.0537272286200334,-0.0356453117592288,0.0251732607552135,0.1034553031643703,0.0116335308128299,-0.0357942264543424,0.0397115795300244,0.048899243263051,0.0399645800118513,-0.0537272286200334,-0.0356453117592288,0.0251732607552135,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0119226769403439,0.0260221247294669,0.0119226769403439,0.0,0.0260221247294669,0.0,-0.0010669518134273,5.84354441703136,0.005813953488372093,0.00872093023255814
-0.0004101855188865,2024-10-27,high,1,0,0.0050535153150264,0.1034553031643703,0.0116335308128299,-0.0357942264543424,0.0397115795300244,0.048899243263051,0.0399645800118513,-0.0537272286200334,-0.0356453117592288,0.0050535153150264,0.1034553031643703,0.0116335308128299,-0.0357942264543424,0.0397115795300244,0.048899243263051,0.0399645800118513,-0.0537272286200334,-0.0356453117592288,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0106519885786431,0.0411115485845634,0.0106519885786431,0.0,0.0411115485845634,0.0,-0.0007212564883559,5.846438775057725,0.0,0.0
-0.0001663291388744,2024-11-03,high,1,0,0.0432470721497075,0.0050535153150264,0.1034553031643703,0.0116335308128299,-0.0357942264543424,0.0397115795300244,0.048899243263051,0.0399645800118513,-0.0537272286200334,0.0432470721497075,0.0050535153150264,0.1034553031643703,0.0116335308128299,-0.0357942264543424,0.0397115795300244,0.048899243263051,0.0399645800118513,-0.0537272286200334,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0041340606276918,-0.0281656937875887,0.0041340606276918,0.0,-0.0281656937875887,-0.0,-0.0004101855188865,5.855071922202427,0.017241379310344827,0.0028735632183908046
0.0015698218971745,2024-11-10,high,1,0,0.0646987969477272,0.0432470721497075,0.0050535153150264,0.1034553031643703,0.0116335308128299,-0.0357942264543424,0.0397115795300244,0.048899243263051,0.0399645800118513,0.0646987969477272,0.0432470721497075,0.0050535153150264,0.1034553031643703,0.0116335308128299,-0.0357942264543424,0.0397115795300244,0.048899243263051,0.0399645800118513,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0003432757184542,0.0406458223432713,-0.0003432757184542,-0.0,0.0406458223432713,0.0,-0.0001663291388744,5.855071922202427,0.014367816091954023,0.0
0.0007365709173316,2024-11-17,high,1,0,0.1897681283424255,0.0646987969477272,0.0432470721497075,0.0050535153150264,0.1034553031643703,0.0116335308128299,-0.0357942264543424,0.0397115795300244,0.048899243263051,0.1897681283424255,0.0646987969477272,0.0432470721497075,0.0050535153150264,0.1034553031643703,0.0116335308128299,-0.0357942264543424,0.0397115795300244,0.048899243263051,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.014715443263273,0.0149660107367672,0.014715443263273,0.0,0.0149660107367672,0.0,0.0015698218971745,5.860786223465865,0.005714285714285714,0.0
0.0041113398521545,2024-11-24,high,1,0,0.0677434983068003,0.1897681283424255,0.0646987969477272,0.0432470721497075,0.0050535153150264,0.1034553031643703,0.0116335308128299,-0.0357942264543424,0.0397115795300244,0.0677434983068003,0.1897681283424255,0.0646987969477272,0.0432470721497075,0.0050535153150264,0.1034553031643703,0.0116335308128299,-0.0357942264543424,0.0397115795300244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0044365517431002,-0.0095814275133845,-0.0044365517431002,-0.0,-0.0095814275133845,-0.0,0.0007365709173316,5.8664680569332965,0.011363636363636364,0.005681818181818182
0.0015895943395237,2024-12-01,high,1,0,-0.0071312245327597,0.0677434983068003,0.1897681283424255,0.0646987969477272,0.0432470721497075,0.0050535153150264,0.1034553031643703,0.0116335308128299,-0.0357942264543424,-0.0071312245327597,0.0677434983068003,0.1897681283424255,0.0646987969477272,0.0432470721497075,0.0050535153150264,0.1034553031643703,0.0116335308128299,-0.0357942264543424,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0004102810382518,-0.054682200851893,0.0004102810382518,0.0,-0.054682200851893,-0.0,0.0041113398521545,5.8888779583328805,0.013888888888888888,0.0
-2.340298854054645e-05,2024-12-08,high,1,0,0.0462672790698128,-0.0071312245327597,0.0677434983068003,0.1897681283424255,0.0646987969477272,0.0432470721497075,0.0050535153150264,0.1034553031643703,0.0116335308128299,0.0462672790698128,-0.0071312245327597,0.0677434983068003,0.1897681283424255,0.0646987969477272,0.0432470721497075,0.0050535153150264,0.1034553031643703,0.0116335308128299,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067518681739908,0.040579165665501,0.0067518681739908,0.0,0.040579165665501,0.0,0.0015895943395237,5.883322388488279,0.002793296089385475,0.0
0.0075941390547318,2024-12-15,high,1,0,0.0307560313734285,0.0462672790698128,-0.0071312245327597,0.0677434983068003,0.1897681283424255,0.0646987969477272,0.0432470721497075,0.0050535153150264,0.1034553031643703,0.0307560313734285,0.0462672790698128,-0.0071312245327597,0.0677434983068003,0.1897681283424255,0.0646987969477272,0.0432470721497075,0.0050535153150264,0.1034553031643703,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0167221897479565,-0.0382205913657927,0.0167221897479565,0.0,-0.0382205913657927,-0.0,-2.340298854054645e-05,5.857933154483459,0.0028653295128939827,0.0
0.0026747995408164,2024-12-22,high,1,0,0.0038157699591856,0.0307560313734285,0.0462672790698128,-0.0071312245327597,0.0677434983068003,0.1897681283424255,0.0646987969477272,0.0432470721497075,0.0050535153150264,0.0038157699591856,0.0307560313734285,0.0462672790698128,-0.0071312245327597,0.0677434983068003,0.1897681283424255,0.0646987969477272,0.0432470721497075,0.0050535153150264,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0068827691031714,-0.0419032359274469,0.0068827691031714,0.0,-0.0419032359274469,-0.0,0.0075941390547318,5.855071922202427,0.014367816091954023,0.005747126436781609
0.0028512666372602,2024-12-29,high,1,0,-0.0267282623878237,0.0038157699591856,0.0307560313734285,0.0462672790698128,-0.0071312245327597,0.0677434983068003,0.1897681283424255,0.0646987969477272,0.0432470721497075,-0.0267282623878237,0.0038157699591856,0.0307560313734285,0.0462672790698128,-0.0071312245327597,0.0677434983068003,0.1897681283424255,0.0646987969477272,0.0432470721497075,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0103649745106926,0.058273274908565,0.0103649745106926,0.0,0.058273274908565,0.0,0.0026747995408164,5.82600010738045,0.0029585798816568047,0.0029585798816568047
0.006063983473688,2025-01-05,high,1,0,0.0050274225344075,-0.0267282623878237,0.0038157699591856,0.0307560313734285,0.0462672790698128,-0.0071312245327597,0.0677434983068003,0.1897681283424255,0.0646987969477272,0.0050274225344075,-0.0267282623878237,0.0038157699591856,0.0307560313734285,0.0462672790698128,-0.0071312245327597,0.0677434983068003,0.1897681283424255,0.0646987969477272,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0124029641616356,-0.0043922991029869,0.0124029641616356,0.0,-0.0043922991029869,-0.0,0.0028512666372602,5.802118375377063,0.0030303030303030303,0.0030303030303030303
0.0193442056658885,2025-01-12,high,1,0,-0.0068580297478497,0.0050274225344075,-0.0267282623878237,0.0038157699591856,0.0307560313734285,0.0462672790698128,-0.0071312245327597,0.0677434983068003,0.1897681283424255,-0.0068580297478497,0.0050274225344075,-0.0267282623878237,0.0038157699591856,0.0307560313734285,0.0462672790698128,-0.0071312245327597,0.0677434983068003,0.1897681283424255,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0091032932509191,0.0194421377172906,-0.0091032932509191,-0.0,0.0194421377172906,0.0,0.006063983473688,5.736572297479192,0.012944983818770227,0.003236245954692557
0.0012199754224303,2025-01-19,high,1,0,0.0414024115023998,-0.0068580297478497,0.0050274225344075,-0.0267282623878237,0.0038157699591856,0.0307560313734285,0.0462672790698128,-0.0071312245327597,0.0677434983068003,0.0414024115023998,-0.0068580297478497,0.0050274225344075,-0.0267282623878237,0.0038157699591856,0.0307560313734285,0.0462672790698128,-0.0071312245327597,0.0677434983068003,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0011156350561654,-0.049522074438558,-0.0011156350561654,-0.0,-0.049522074438558,-0.0,0.0193442056658885,5.7430031878094825,0.022508038585209004,0.003215434083601286
0.004038088039949,2025-01-26,high,1,0,0.0203205768237566,0.0414024115023998,-0.0068580297478497,0.0050274225344075,-0.0267282623878237,0.0038157699591856,0.0307560313734285,0.0462672790698128,-0.0071312245327597,0.0203205768237566,0.0414024115023998,-0.0068580297478497,0.0050274225344075,-0.0267282623878237,0.0038157699591856,0.0307560313734285,0.0462672790698128,-0.0071312245327597,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0131484804229877,0.0711929243165299,-0.0131484804229877,-0.0,0.0711929243165299,0.0,0.0012199754224303,5.739792912179234,0.00967741935483871,0.0032258064516129032
-0.0009465573481185,2025-02-02,high,1,0,-0.011270472861252,0.0203205768237566,0.0414024115023998,-0.0068580297478497,0.0050274225344075,-0.0267282623878237,0.0038157699591856,0.0307560313734285,0.0462672790698128,-0.011270472861252,0.0203205768237566,0.0414024115023998,-0.0068580297478497,0.0050274225344075,-0.0267282623878237,0.0038157699591856,0.0307560313734285,0.0462672790698128,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0018343645045177,-0.1595602079695544,-0.0018343645045177,-0.0,-0.1595602079695544,-0.0,0.004038088039949,5.736572297479192,0.012944983818770227,0.0
0.0122854360045331,2025-02-09,high,1,0,-0.0409746480380235,-0.011270472861252,0.0203205768237566,0.0414024115023998,-0.0068580297478497,0.0050274225344075,-0.0267282623878237,0.0038157699591856,0.0307560313734285,-0.0409746480380235,-0.011270472861252,0.0203205768237566,0.0414024115023998,-0.0068580297478497,0.0050274225344075,-0.0267282623878237,0.0038157699591856,0.0307560313734285,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0108623049869702,0.0041218770943363,0.0108623049869702,0.0,0.0041218770943363,0.0,-0.0009465573481185,5.659482215759621,0.0,0.0
0.0262991653331438,2025-02-16,high,1,0,-0.0091607328626679,-0.0409746480380235,-0.011270472861252,0.0203205768237566,0.0414024115023998,-0.0068580297478497,0.0050274225344075,-0.0267282623878237,0.0038157699591856,-0.0091607328626679,-0.0409746480380235,-0.011270472861252,0.0203205768237566,0.0414024115023998,-0.0068580297478497,0.0050274225344075,-0.0267282623878237,0.0038157699591856,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0009050218242947,0.0829048353265946,-0.0009050218242947,-0.0,0.0829048353265946,0.0,0.0122854360045331,5.602118820879701,0.040740740740740744,0.014814814814814815
